C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W
gene-Trnaq-cug-7	0	0	0	0	0	1.0152502730541
gene-LOC117902682	101.456030088626	174.506018194639	188.283779735227	68.9365845648603	86.7193109492834	106.60127867068
gene-LOC117902683	6438.31684817515	5897.21275236509	6985.04997628568	5848.72496413446	5260.29137946476	6068.15088204434
gene-LOC117901764	769.202350569889	860.532802222314	1267.90111772441	779.164817647565	769.251299479525	988.85376595469
gene-LOC117901107	1.03526561314924	2.18132522743299	0	0.907060323221846	0	0
gene-LOC117901668	38.304827686522	35.9918662526443	33.3902269481191	19.0482667876588	19.3843165651339	31.472758464677
gene-LOC117901670	0	0	0	0	0	0
gene-LOC117901669	0	0	0	0	0	0
gene-LOC117900678	2.07053122629849	0	0.927506304114418	0	0	0
gene-LOC117900216	15719.4730700581	20757.4908642523	17562.3318684065	20909.55457091	17062.2794860684	22265.4537383494
gene-LOC117901636	6862.77574956634	6208.05159727429	6866.32916935904	6636.96038501424	6065.25063051164	6277.29243829348
gene-LOC117901641	882.046302403156	904.159306770974	1020.25693452586	999.580476190474	934.528103876983	911.694745202579
gene-LOC117901638	2867.68574842341	2367.82853437851	2004.34112319126	2318.44618615504	2439.36320564396	1735.06271664945
gene-LOC117901639	7060.51148167785	7075.1283751789	7546.19129027491	7251.94728415865	7131.38804159401	6277.29243829348
gene-LOC117901642	18.6347810366864	15.2692765920309	1.85501260822884	17.2341461412151	0	6.09150163832458
gene-LOC117901640	1012.48976965996	1043.76412132669	1021.18444082997	997.76635554403	713.138804159401	1012.20452223493
gene-LOC117900049	370.625089507429	330.470771956098	422.01536837206	318.378173450868	328.513154419638	327.925838196473
gene-LOC117900054	1653.31918419934	1698.16168955658	1576.76071699451	2508.92885403162	2686.25818505251	2654.87946403646
gene-LOC117900048	414.106245259698	530.062030266216	573.19889594271	574.169184599428	528.477683196809	746.208950694761
gene-LOC117900052	10471.7116770046	8074.17532934321	8556.24565545551	8837.48872915044	9057.57697185574	6796.08532782412
gene-LOC117900053	716.403804299277	722.018650280319	757.77265046148	646.734010457176	620.298130084286	728.949696052841
gene-LOC117900050	844.776740329783	1036.12948303067	1270.68363663675	699.343509204043	1060.01604795653	959.411508036121
gene-LOC117900937	77.6449209861933	143.967465010577	101.098187148472	145.129651715495	210.166800653557	99.4945267593015
gene-LOC117900936	622.194633502696	587.86714879319	444.275519670806	588.682149770978	581.529496954018	469.045626150993
gene-LOC117900935	1628.47280948376	1974.09933082685	1963.53084581022	1755.16172543427	1843.550528063	1747.2457199261
gene-LOC117902427	6631.91151783406	6599.59947559851	7614.82675677937	6515.41430170252	6033.62358769484	6382.87846669111
gene-LOC117902430	1566.35687269481	1602.18337954953	1986.71850341308	1816.84182741336	1648.68713522402	1569.57692214163
gene-LOC117902429	0	0	0	0	0	0
gene-LOC117902426	0	0	0	0	0	0
gene-LOC117902431	0	0	0	0	0	0
gene-LOC117901345	640.829414539382	635.856303796716	484.158290747726	516.11732391323	444.819053810442	591.890909190538
gene-LOC117901103	602.52458685286	502.795464923304	639.051843534834	608.637476881858	490.72927725418	504.579385707886
gene-LOC117901104	172.889357395924	224.676498425598	460.043126840751	87.0777910292972	114.265445015526	265.995571540173
gene-LOC117900844	6.21159367889547	1.09066261371649	0	0	2.04045437527726	0
gene-LOC117900397	8780.08766511874	7074.03771256518	6332.08553818913	8456.52339339727	8383.20680082661	7950.42488828663
gene-LOC117900308	3620.32384918291	2628.49689905675	2899.38470666167	2765.62692550341	2516.90047190449	2633.55920830233
gene-LOC117901385	11.3879217446417	4.36265045486598	17.6226197781739	8.16354290899661	5.10113593819314	10.152502730541
gene-LOC117901387	7.24685929204471	1.09066261371649	0	0	0	2.03050054610819
gene-Trnag-gcc-11	0	1.09066261371649	0	0	0	0
gene-LOC117902321	2833.52198318948	2878.25863759783	2802.92405103377	2709.38918546365	2844.39339913649	3321.898893433
gene-LOC117902320	5639.09179482393	4429.18087430268	4775.72995988514	5490.43613646183	4977.68844848887	5023.45835107167
gene-LOC117902323	0	0	0	0	0	0
gene-LOC117902325	0	0	0	0	0	0
gene-LOC117902326	0	0	0	0	0	0
gene-LOC117902324	0	0	0	0	0	0
gene-LOC117901815	3.10579683944773	2.18132522743299	0	0.907060323221846	2.04045437527726	1.0152502730541
gene-LOC117901218	637.723617699935	398.09185400652	509.200960958816	683.01642338605	629.480174773033	616.256915743837
gene-LOC117901219	0	0	0	0	0	0
gene-LOC117901902	1093.2404874856	879.074066655495	991.504239098313	1005.0228381298	886.577426057968	764.483455609735
gene-LOC117901813	373.730886346877	310.838844909201	297.729523620728	406.363024803387	383.605422552124	348.230843657555
gene-LOC117901834	599.418790013412	610.771063681237	563.923832901566	810.004868637108	774.352435417719	711.690441410922
gene-LOC117901281	42.445890139119	77.4370455738711	67.7079602003525	69.8436448880821	102.022718763863	72.0827693868409
gene-LOC117901280	44.5164213654175	79.6183708013041	40.8102773810344	70.750705211304	82.6384021987289	116.753781401221
gene-LOC117901279	186.347810366864	213.769872288433	235.586601245062	196.83209013914	206.085891903003	379.703602122232
gene-LOC117901278	414.106245259698	298.841556158319	333.902269481191	296.608725693543	331.573835982554	436.557617413262
gene-LOC117902540	1147.07429936936	1252.08068054654	1618.49850067966	1183.71372180451	1074.29922858348	1237.59008285294
gene-LOC117902541	369.58982389428	333.742759797247	458.188114232523	326.541716359864	284.643385351177	367.520598845583
gene-LOC117901391	12.4231873577909	21.8132522743299	11.130075649373	9.9776635554403	18.3640893774953	14.2135038227574
gene-LOC117902539	3562.34897484655	3461.76313593615	3518.9589178101	3464.97043470745	2799.50340288039	3371.64615681266
gene-LOC117900714	714.333273072979	925.972559045304	773.540257631425	702.064690173708	751.907437289669	853.825479638495
gene-LOC117900718	0	0	0	0	0	0
gene-LOC117900715	2349.01767623564	2378.73516051567	2304.85316572433	2663.12910897934	2988.24543259354	2399.03639522683
gene-LOC117901393	0	0	0	0	0	0
gene-LOC117900716	2.07053122629849	2.18132522743299	0	0.907060323221846	1.02022718763863	2.03050054610819
gene-LOC117900909	0	0	0	0	0	0
gene-LOC117901447	0	0	0.927506304114418	5.44236193933107	1.02022718763863	1.0152502730541
gene-LOC117901290	268.133793805654	266.121677746825	324.627206440046	292.980484400656	260.15793284785	409.145860040801
gene-LOC117900371	546.620243742801	648.944255161314	768.902726110853	794.584843142337	1007.98446138696	909.664244656471
gene-LOC117900287	17.5995154235372	20.7225896606134	20.4051386905172	23.583568403768	21.4247709404112	17.2592546419196
gene-LOC117900290	305.403355879027	280.300291725139	302.3670551413	477.113730014691	436.657236309333	610.165414105512
gene-LOC117901394	4.14106245259698	7.63463829601546	0.927506304114418	28.1188700198772	8.16181750110902	14.2135038227574
gene-LOC117900288	232.93476295858	422.086431508283	657.601969617123	245.81334759312	304.027701916311	655.851676392946
gene-LOC117900291	6.21159367889547	2.18132522743299	0	2.72118096966554	0	1.0152502730541
gene-LOC117900289	0	0	0	0	0	0
gene-LOC117901541	11.3879217446417	17.4506018194639	13.9125945617163	18.1412064644369	24.4854525033271	6.09150163832458
gene-LOC117901542	358.201902149639	528.9713676525	547.228719427507	527.002047791892	570.306997889993	410.161110313855
gene-LOC117901543	2119.1887101165	2349.28726994533	2492.20943915544	2189.64362025754	2409.77661720244	1993.95153627825
gene-LOC117900475	9006.81083439843	9939.20839879841	11218.1887482639	8330.44200846943	8986.16106872103	8867.19588485448
gene-LOC117901395	9.3173905183432	11.9972887508814	5.56503782468651	13.6059048483277	26.5259068786043	18.2745049149737
gene-LOC117900202	304.368090265878	343.558723320696	293.091992100156	370.080611874513	330.553608794915	270.05657263239
gene-LOC117900086	5962.0946661265	4917.79772524767	5375.82653864717	5352.56296733211	4562.45598311994	4118.87035778047
gene-LOC117900088	3225.88765057305	2963.33032146772	2996.77286859369	2884.45182784547	3237.18086637737	3004.12555796707
gene-LOC117900089	2.07053122629849	6.54397568229897	2.78251891234325	1.81412064644369	1.02022718763863	3.04575081916229
gene-LOC117900090	660.499461189218	615.133714136103	642.761868751292	601.380994296084	689.673578843712	728.949696052841
gene-LOC117901209	5725.01884071532	6314.9365334185	6740.18831199948	6321.30339253304	6507.00900275917	6139.21840115812
gene-LOC117901215	2573.67031428902	2735.38183520097	2581.25004435043	2400.081615245	2749.5122706861	2348.27388157413
gene-LOC117901212	1890.39500961052	1739.60686887781	1983.00847819663	1839.5183354939	1868.03598056633	2103.59856576809
gene-LOC117901213	18580.9472248026	19781.3478249761	22325.076740034	20670.9977059026	21071.7723334882	24563.9803565439
gene-LOC117901210	1679.20082452807	1846.49180502203	1522.03784505176	1538.37430818425	1611.95895646903	1733.03221610334
gene-LOC117901211	15503.1025569099	16061.0976495891	17618.9097529575	15802.804951171	19179.2509004186	20559.8332796185
gene-LOC117901214	8267.63118660987	7116.57355450013	8007.16192341977	9718.24430299885	8075.09819015974	9538.27631534324
gene-LOC117900694	2.07053122629849	0	1.85501260822884	4.53530161610923	0	1.0152502730541
gene-LOC117901664	85.9270458913873	62.1677689818402	106.663224973158	98.8695752311812	123.447489704274	174.623046965305
gene-LOC117901663	1384.15012478054	1032.85749518952	1586.96328633977	1685.31808054619	1683.37485960374	2142.17807614414
gene-LOC117902371	813.718771935306	729.653288576335	881.130988908697	493.440815832684	707.017441033569	683.263433765407
gene-LOC117902373	91.1033739571335	127.60752580483	188.283779735227	87.0777910292972	173.438621898567	259.904069901849
gene-LOC117902374	6530.45548774543	5628.90974939083	5643.87586053624	6249.64562699852	6075.45290238803	5523.97673568734
gene-LOC117902372	1.03526561314924	3.27198784114948	0	2.72118096966554	0	2.03050054610819
gene-LOC117902370	22141.2256684229	14734.8519113098	15547.78817587	19341.2472720594	14260.7356288127	15595.259444384
gene-LOC117902375	14.4937185840894	4.36265045486598	10.2025693452586	16.3270858179932	1.02022718763863	12.1830032766492
gene-LOC117902710	2369.72298849862	2227.13305720908	1834.60746953832	1902.10549779621	1806.82234930801	2076.18680839563
gene-LOC117902711	4.14106245259698	4.36265045486598	5.56503782468651	22.6765080805461	20.4045437527726	15.2287540958114
gene-LOC117902713	973.14967636029	1535.65296011282	1049.00962995341	1018.62874297813	1163.05899390804	1328.96260742781
gene-LOC117902524	490.715900632742	596.592449702922	414.595317939145	617.708080114077	739.664711038005	607.11966328635
gene-LOC117902533	10.3526561314924	8.72530090973196	18.5501260822884	39.9106542217612	17.3438621898567	34.5185092838393
gene-LOC117902523	1907.99452503406	1680.71108773712	1992.28354123777	1708.90164894996	1457.9046511356	1342.16086097752
gene-LOC117902525	6705.41537636766	7562.65456351017	6305.18785536982	7769.87872871833	8735.18518056193	7884.43362053811
gene-LOC117902522	1890.39500961052	2028.63246151268	2078.54162752041	1669.89805505142	1247.73785048204	1886.33500733451
gene-LOC117902532	1.03526561314924	1.09066261371649	0	0	1.02022718763863	0
gene-LOC117902531	17.5995154235372	0	0	0	0	0
gene-LOC117902529	23.8111091024326	0	0	0	0	0
gene-LOC117902530	37.2695620733728	0	0	0	1.02022718763863	0
gene-LOC117902526	1.03526561314924	0	0.927506304114418	0	1.02022718763863	0
gene-LOC117902528	80.7507178256411	0	0	0	0	0
gene-LOC117901479	266.063262579356	239.945775017629	243.934157982092	214.066236280356	243.834297845632	205.080555156928
gene-LOC117901481	1606.73223160763	1393.86682032968	1531.3129080929	1479.41538717483	1656.84895272513	1292.41359759786
gene-LOC117901480	0	0	0	0	0	0
gene-LOC117901612	41.4106245259698	30.5385531840618	28.752695427547	30.8400509895427	22.4449981280498	45.6862622874343
gene-Trnag-gcc-12	0	2.18132522743299	0	0	0	0
gene-LOC117901913	253.640075221565	263.940352519392	199.4138553846	174.155582058594	274.441113474791	314.72758464677
gene-LOC117900525	2.07053122629849	5.45331306858247	7.42005043291535	13.6059048483277	5.10113593819314	5.07625136527048
gene-LOC117901491	45.5516869785668	52.3518054583917	25.0426702110893	51.7024384236452	57.1327225077632	55.8387650179753
gene-LOC117900582	0	0	0	0	0	0
gene-LOC117902589	8384.61620089573	9355.70390046009	8849.33764755567	8612.53776899142	8416.87429801868	8170.73419753937
gene-LOC117902588	67584.209757609	74617.682717414	69509.1774429427	76481.5123334196	85573.5958175652	74594.4985623767
gene-LOC117902587	2597.48142339145	2712.47792031292	2531.16470392825	2670.38559156511	2569.9522856617	2355.3806334855
gene-LOC117902590	1400.71437459093	1191.00357417841	1356.01421661528	1334.28573545933	1560.9475970871	1088.34829271399
gene-LOC117902077	463.798994690861	494.070164013572	518.47602399996	490.719634863018	505.012457881121	467.015125604884
gene-LOC117902074	3057.13935562972	2779.00833974963	2687.91326932358	2885.35888816869	2900.50589445662	2627.467706664
gene-LOC117902079	1410.03176510927	1520.38368352079	1501.63270636124	1359.68342450955	1671.13213335207	1534.04316258474
gene-LOC117902075	48.6574838180145	32.7198784114948	28.752695427547	26.3047493734335	44.8899962560996	52.793014198813
gene-LOC117902072	372.695620733728	449.352996851196	375.640053166339	623.150442053408	476.446096627239	655.851676392946
gene-LOC117902071	4806.73824185194	4549.1537618115	4857.35051464721	3986.53012056001	3689.14151050128	4851.88105492553
gene-LOC117902078	148.042982680342	140.695477169428	95.5331493237851	328.355837006308	238.733161907439	126.906284131762
gene-LOC117902073	2792.11135866351	2925.15712998764	2306.70817833256	2109.82231181401	2058.81846465475	2629.49820721011
gene-LOC117900366	2.07053122629849	1.09066261371649	2.78251891234325	0	1.02022718763863	1.0152502730541
gene-LOC117900721	4069.62912528968	3905.66281971877	4161.72078656139	3854.09931336962	4496.14121592343	4080.29084740441
gene-LOC117900725	2357.29980114083	2046.08306333214	2341.02591158479	2213.2271886613	1787.43803274288	1959.43302699441
gene-LOC117900719	1872.79549418698	1417.86139783144	826.408116965947	628.592803992739	1104.90604421263	426.405114682721
gene-LOC117900722	798.189787738067	712.202686756871	688.209677652898	1007.74401909947	769.251299479525	778.696959432492
gene-LOC117900731	2481.53167471874	2301.2981149418	2364.21356918765	2523.44181920317	2668.91432286265	2242.6878531765
gene-LOC117900724	1682.30662136752	1332.78971396156	1706.61159957053	1694.38868377841	1727.2446286722	1613.23268388296
gene-LOC117900723	1120.15739342748	1013.22556814262	1098.16746407147	1132.91834370409	1125.31058796541	929.969250117553
gene-LOC117900720	1308.57573502064	1416.77073521773	1637.04862676195	1420.45646616541	1393.63033831437	1366.52686753081
gene-LOC117900730	94.2091707965812	74.1650577327216	56.5778845509795	79.8213084435224	91.8204468874765	69.0370185676786
gene-LOC117900732	3.10579683944773	4.36265045486598	4.63753152057209	5.44236193933107	2.04045437527726	3.04575081916229
gene-LOC117900733	466.904791530309	461.350285602077	567.633858118024	550.58561619566	476.446096627239	465.99987533183
gene-LOC117900727	1117.05159658803	1219.36080213504	1323.55149597127	1278.04799541958	1402.81238300311	1119.82105117867
gene-LOC117900728	7883.5476441315	8786.37801610008	8052.60973232138	9003.48076830004	9928.85099009912	9828.63789343671
gene-LOC117900726	876.86997433741	809.271659377639	966.461568887224	888.012056434187	819.242431673818	1038.60102933434
gene-LOC117900820	1950.44041517318	2107.16016970027	2167.5822327154	1795.07237965603	1737.44690054858	1745.21521937999
gene-LOC117900819	1469.04190505878	1843.21981718088	1650.03371501955	1577.37790208279	1336.4976158066	1747.2457199261
gene-LOC117900822	1050.79459734648	867.076777904613	913.593709552702	975.089847463484	966.15514669378	917.786246840903
gene-LOC117900823	2707.21957838527	3309.07037001584	2894.7471751411	2816.42230360383	3152.50200980336	3251.84662459227
gene-LOC117900826	99.3854988623275	89.4343343247525	68.6354665044669	192.296788523031	196.903847214255	152.287540958115
gene-LOC117900824	570.431352845234	370.825288663608	393.262672944513	367.359430904847	391.767240053233	361.429097207258
gene-LOC117900818	1128.43951833268	1038.3108082581	895.971089774528	1026.79228588713	811.080614172709	897.481241379821
gene-LOC117900821	2305.53652048337	2247.8556468697	2341.02591158479	2171.5024137931	2366.92707532162	2057.91230348065
