W_NL1_G23_C	W_NL2_G23_C_edited	W_NL3_G23_C	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117891941	2273.22285440162	1942.23657522506	1951.16300292786	1828.95541930054	1861.62573012787	1823.47794102061
gene-LOC117891944	10864.7166438752	11415.5544456801	12025.9507519589	13134.6268878097	12558.3937690385	12222.5958097317
gene-LOC117891942	0	0	0	0	0	0
gene-LOC117892242	3180.19912407204	3633.83027257442	3567.51774564318	3814.94711367726	3659.58022192889	3364.25485474278
gene-LOC117892240	3608.08046076537	2862.24337401588	3170.49849113438	3007.19765086021	2660.04284565502	2583.72970765984
gene-LOC117892243	4287.89965014492	4123.32106936697	4560.63143640878	4506.0947914078	4403.42199031875	4413.96544216168
gene-LOC117892244	4100.39180568665	3296.69102900043	3782.42845321204	4001.13383502508	3300.79784722998	3194.1837187983
gene-LOC117892241	3613.03661524444	3994.55943406612	3918.16153167659	3488.65018283033	3854.63655521591	3342.85517538552
gene-LOC117890326	5.78218022558553	3.93165298628555	6.78665392322735	6.58235883552892	12.1278549193998	7.88409239477718
gene-LOC117889862	0	2.94873973971416	1.13110898720456	0	0	0
gene-LOC117889866	3.30410298604887	16.7095251917136	30.5399426545231	13.1647176710578	15.1598186492498	39.4204619738859
gene-LOC117889863	446.87992886311	481.62749081998	495.425736395597	416.56928059133	381.016775384477	448.26696758876
gene-LOC117889864	2.47807723953665	0.982913246571387	0	0	4.0426183064666	0
gene-LOC117891009	1239.86464551484	1558.90040906222	1494.19497209722	1275.0969401396	1470.50240897723	1347.05350059336
gene-LOC117891006	0.826025746512218	0	0	0.940336976504131	0	1.1262989135396
gene-LOC117891008	88.3847548768073	132.693288287137	88.2265010019556	143.871557405132	182.928478367614	159.934445722623
gene-LOC117889764	0	1.96582649314277	0	0	4.0426183064666	1.1262989135396
gene-LOC117889765	1.65205149302444	0	1.13110898720456	0.940336976504131	0	0
gene-LOC117891482	0	4.91456623285694	1.13110898720456	0	0	0
gene-LOC117891539	0	0.982913246571387	0	0	0	1.1262989135396
gene-LOC117890430	4478.71159758925	3222.97253550758	3798.26397903291	2661.15364350669	2716.63950194556	2883.32521866137
gene-LOC117891323	5.78218022558553	9.82913246571387	6.78665392322735	2.82101092951239	3.03196372984995	4.50519565415839
gene-LOC117891256	208.158488121079	187.736430095135	186.632982888752	201.232112971884	177.875205484531	195.97601095589
gene-LOC117892174	349.408890774668	541.585198860834	568.947820563893	429.733998262388	491.178124235692	469.666646946012
gene-LOC117892176	275.066573588569	233.93335268399	199.075181748002	222.859863431479	233.461207198446	175.702630512177
gene-LOC117892184	110974.080966677	106653.950558968	106333.293669126	114613.912718183	114051.358316612	99885.8191472592
gene-LOC117892173	1408.37389780333	1325.9499696248	1321.13529705492	1335.27850663587	1266.35018450066	1140.94079941561
gene-LOC117892186	82.6025746512218	76.6672332325682	109.717571758842	96.8547085799255	96.0121847785818	74.3357282936134
gene-LOC117892171	10478.962620254	9266.90608867504	9691.34180236866	10120.846878114	8700.72525009275	10789.9435917093
gene-LOC117892175	1650.39944153141	1782.02171603393	1456.86837551947	1400.16175801465	1620.07928631649	1357.19019081521
gene-LOC117892170	6820.49458895139	5947.60805500346	6978.94245105213	5975.84148568376	5671.79348397264	6649.66878553778
gene-LOC117892180	1512.45314186387	1565.78080178822	1461.39281146829	1476.32905311149	1678.69725176026	1424.76812562759
gene-LOC117892187	49521.069529154	52225.1295300775	51522.0143671677	42546.4868389059	53785.0152583849	47245.986825159
gene-LOC117892182	951.581659982075	1111.67488187224	1066.6357749339	998.637869047388	1062.1979600241	990.016745001306
gene-LOC117892183	1006.09935925188	1448.81412544622	1471.57279235313	1016.50427160097	1274.4354211136	1283.98076143514
gene-LOC117892172	511.309937091063	470.815445107694	415.116998304073	761.672950968346	420.432303872527	724.210201405961
gene-LOC117892178	4376.28440502173	4469.3065321601	4592.30248805051	4631.15960928285	3918.30779354276	4050.17089308839
gene-LOC117892185	76.8203944256363	64.8722742737116	88.2265010019556	104.377404391959	73.7777840930155	126.145478316435
gene-LOC117892179	618.693284137651	406.926084080554	399.281472483209	576.426566597033	318.356191634245	439.256576280443
gene-LOC117892181	0	0	0	0.940336976504131	1.01065457661665	0
gene-LOC117890556	968.928200658832	1116.5894481051	1040.62026822819	860.40833350128	916.663700991302	935.954397151405
gene-LOC117892245	1153.95796787757	1898.00547912935	2021.29176013455	2048.053934826	2505.41269543268	2079.1477943941
gene-LOC117892247	685.601369605141	1696.50826358221	1178.61556466715	1444.35759591035	2551.90280595704	1999.18057153279
gene-LOC117892249	1080.44167643798	974.067027352245	929.771587482147	687.38632982452	792.353188067454	878.513152560886
gene-LOC117892248	0	0	0	0	0	0
gene-LOC117892250	0	0	0	0	0	0
gene-LOC117892169	446.053903116598	518.978194189692	538.40787790937	625.324089375247	604.371436816757	689.294935086234
gene-LOC117892168	18032.1420463617	14507.7995193937	15008.6851512173	12764.1341190671	13604.4212558367	16607.2774801414
gene-LOC117890048	3812.10882015389	3942.46503199783	3913.63709572777	4007.71619386061	3894.05208370396	3783.23805057951
gene-LOC117890047	2279.83106037372	2195.82819284048	2116.30491505973	2327.33401684773	2108.22544682233	2473.35241413296
gene-LOC117890049	352.712993760717	460.986312641981	371.003747803095	539.753424513371	428.51754048546	460.656255637695
gene-LOC117891310	294.06516575835	285.044841505702	240.926214274571	242.606939938066	222.344006855663	168.94483703094
gene-LOC117890577	5.78218022558553	0	4.52443594881824	5.64202185902479	0	3.37889674061879
gene-LOC117892578	21.4766694093177	16.7095251917136	5.65554493602279	9.40336976504131	15.1598186492498	15.7681847895544
gene-LOC117892577	22.3026951558299	16.7095251917136	20.3599617696821	11.2840437180496	14.1491640726331	12.3892880489356
gene-LOC117892579	9.0862832116344	6.88039272599971	20.3599617696821	6.58235883552892	12.1278549193998	13.5155869624752
gene-LOC117892575	4250.72849155187	3790.11347877927	4220.16763126021	2802.20418998231	3429.1509784603	4037.78160503946
gene-LOC117892580	0	0	0	0	0	0
gene-LOC117892465	609.607000926017	701.80005805197	626.634378911326	602.756001939148	755.969623309255	680.284543777917
gene-LOC117892464	2782.88073999966	2898.61116413902	2883.19680838442	2662.0939804832	2997.60147424499	3104.07980571513
gene-LOC117892472	66.9080854674897	115.983763095424	109.717571758842	208.754808783917	236.493170928296	132.903271797672
gene-LOC117892466	119.773733244272	120.898329328281	102.930917835615	79.9286430028512	91.9695664721152	90.1039130831678
gene-LOC117892467	531.960580753868	726.372889216255	659.436539540258	702.431721448586	607.403400546607	589.054331781209
gene-LOC117892473	0	0	0	0	0	0
gene-LOC117892470	0	0	0	0	0	0
gene-LOC117892468	515.440065823624	746.031154147683	926.378260520534	1048.47572880211	1008.63326746342	934.828098237866
gene-LOC117892469	0	0.982913246571387	3.39332696161368	0	2.0213091532333	0
gene-LOC117890311	402.27453855145	480.644577573408	372.1348567903	443.83905290995	452.77325032426	366.047146900369
gene-LOC117890310	16842.6649713841	14246.3445958057	15374.0333540844	14387.1557405132	13336.5977930333	13363.5366091473
gene-LOC117892110	2084.06295845033	2378.65005670276	2301.80678896128	1696.36790561345	1910.13714980547	2045.35882698791
gene-Trnal-aag-4	0	0	0	0	0	0
gene-LOC117892113	6965.04909459102	7870.1863652971	8421.10640973794	10110.5031713724	8601.68110158432	8919.16109632007
gene-LOC117892109	14.8684634372199	16.7095251917136	16.9666348080684	8.46303278853718	12.1278549193998	9.01039130831678
gene-LOC117892112	1534.7558370197	1530.39592491165	1309.82420718288	1485.73242287653	1218.84941939968	1342.5483049392
gene-LOC117892111	1870.94831585017	2599.80553718132	2138.92709480382	2224.83728640878	2163.81144853625	2043.10622916083
gene-LOC117890889	6327.35721828359	7700.14237364025	7310.35738430306	8013.55171376821	9290.94752283687	8390.92690587
gene-Trnas-uga	15.6944891837321	10.8120457122853	9.04887189763647	12.2243806945537	1.01065457661665	2.25259782707919
gene-Trnas-uga-2	0	0	2.26221797440912	3.76134790601653	0	2.25259782707919
gene-LOC117890092	5294.82503514332	3643.65940504013	4471.27382641962	3908.04047435117	2916.74910811565	3217.83599598263
gene-LOC117890090	187.507844458274	130.727461793995	166.27302111907	113.780774157	87.9269481656486	128.398076143514
gene-LOC117890089	2175.75181631318	2258.73464062105	2178.51590935598	2122.34055596982	2271.95148823423	2067.8848052587
gene-LOC117889771	6.60820597209775	6.88039272599971	0	3.76134790601653	8.08523661293321	5.63149456769799
gene-LOC117890091	0.826025746512218	0	0	0.940336976504131	2.0213091532333	9.01039130831678
gene-LOC117889773	0.826025746512218	3.93165298628555	0	8.46303278853718	5.05327288308325	1.1262989135396
gene-LOC117890595	1.65205149302444	0	1.13110898720456	1.88067395300826	0	1.1262989135396
gene-LOC117889778	1.65205149302444	2.94873973971416	0	0	2.0213091532333	0
gene-LOC117890575	3.30410298604887	3.93165298628555	1.13110898720456	1.88067395300826	3.03196372984995	3.37889674061879
gene-LOC117889797	0	0	0	0	0	0
gene-LOC117891678	0	0	0	1.88067395300826	2.0213091532333	0
gene-LOC117891461	0	4.91456623285694	0	0	0	2.25259782707919
gene-LOC117891474	0	0.982913246571387	0	0	0	0
gene-LOC117891473	3.30410298604887	3.93165298628555	2.26221797440912	1.88067395300826	2.0213091532333	11.262989135396
gene-LOC117890248	0	1.96582649314277	0	4.70168488252066	0	0
gene-LOC117890246	0	0.982913246571387	0	0	0	0
gene-LOC117890876	0.826025746512218	0	0	2.82101092951239	0	0
gene-LOC117890137	0	0	0	0	0	0
gene-LOC117890135	197.42015341642	198.54847580742	192.288527824775	200.29177599538	191.013714980547	226.386081621459
gene-LOC117890138	0.826025746512218	3.93165298628555	3.39332696161368	8.46303278853718	2.0213091532333	9.01039130831678
gene-LOC117890136	0	0	0	0	0	0
gene-LOC117889798	13.2164119441955	40.2994431094269	102.930917835615	23.5084244126033	29.3089827218829	147.545157673687
gene-LOC117890257	0	0	0	0	0	0
gene-LOC117891208	5.78218022558553	4.91456623285694	3.39332696161368	10.3437067415454	2.0213091532333	2.25259782707919
gene-LOC117891206	2.47807723953665	0.982913246571387	3.39332696161368	4.70168488252066	0	6.75779348123758
gene-LOC117891207	0	6.88039272599971	0	0	0	0
gene-LOC117889799	1.65205149302444	8.84621921914249	4.52443594881824	0	0	9.01039130831678
gene-LOC117890837	1.65205149302444	0.982913246571387	0	0	1.01065457661665	1.1262989135396
gene-LOC117890888	2.47807723953665	4.91456623285694	4.52443594881824	12.2243806945537	0	2.25259782707919
gene-LOC117890229	0	5.89747947942832	0	0	0	0
gene-LOC117890966	0	5.89747947942832	0	1.88067395300826	0	0
gene-LOC117890965	0	1.96582649314277	0	0.940336976504131	0	0
gene-LOC117890964	3.30410298604887	2.94873973971416	0	0	0	5.63149456769799
gene-LOC117889800	0	0	0	0	0	0
gene-LOC117889801	0	0	0	0	0	0
gene-LOC117891176	357.669148239791	347.951289286271	275.990592877912	527.529043818818	421.442958449143	238.775369670395
gene-LOC117889802	0	0.982913246571387	1.13110898720456	0.940336976504131	1.01065457661665	2.25259782707919
gene-LOC117891177	1.65205149302444	0	0	0	2.0213091532333	0
gene-LOC117892094	337.018504576985	331.241764094557	191.15741883757	335.700300611975	304.207027561612	223.00718488084
gene-LOC117892096	37.997184339562	210.343434766277	203.599617696821	106.258078344967	184.949787520847	175.702630512177
gene-LOC117892093	5444.33569526203	6007.56576304432	5425.92981162027	5766.14633992333	6841.12082911811	5203.50098055294
gene-LOC117892088	0	0	0	0	0	0
gene-LOC117892095	637.691876307432	636.927783778259	646.994340681008	678.923297035983	788.310569760988	665.642657901902
gene-LOC117892082	4229.25182214256	3198.39970434329	3639.90872082427	2844.519353925	3156.2742427738	3425.07499607392
gene-LOC117892087	658.342519970238	846.288305297964	765.760784337486	1349.38356128343	1121.82658004448	1082.37325591155
gene-LOC117892085	1988.24397185491	1343.64240806309	1845.96986711784	1248.76750479749	1453.32128117474	1734.50032685098
gene-LOC117892084	496.441473653843	543.551025353977	419.641434252891	422.211302450355	508.359252038175	503.4556143522
gene-LOC117892083	3387.53158644661	2668.60946444132	3081.14088114522	2149.61032828844	2645.89368158239	2877.69372409367
gene-LOC117892092	2.47807723953665	8.84621921914249	4.52443594881824	0.940336976504131	3.03196372984995	4.50519565415839
gene-LOC117892099	0	0	0	0	0	0
gene-LOC117892090	2602.80712726	2604.72010341418	2569.87961892876	2606.61409886945	2423.54967472673	2385.50109887687
gene-LOC117892098	0	0	0	0	0	0
gene-LOC117892097	0	0	0	0	0	0
gene-LOC117892086	0	0	0	0	0	0
gene-LOC117892091	1709.04726953378	2279.37581879905	1808.64327054009	2782.45711347572	2933.93023591814	2423.79526193721
gene-LOC117892089	0	0	0	0	0	0
gene-LOC117892100	0.826025746512218	4.91456623285694	0	0	2.0213091532333	1.1262989135396
gene-LOC117892101	4.95615447907331	0	0	2.82101092951239	0	0
gene-LOC117892581	852.458570400609	567.14094327169	740.876386618986	432.5550091919	458.837177783959	647.621875285268
gene-LOC117892585	294.891191504862	409.874823820268	277.121701865117	305.609517363843	377.984811654627	318.742592531706
gene-LOC117892582	0.826025746512218	11.7949589588566	6.78665392322735	6.58235883552892	13.1385094960165	14.6418858760148
gene-LOC117889803	308.93362919557	653.637308969973	748.794149529418	619.682067516223	608.414055123224	858.239772117173
gene-LOC117892583	1802.38817888966	1558.90040906222	2654.7127929691	2449.57782379326	1807.05038299057	3791.12214297428
gene-LOC117889808	0	0	0	3.76134790601653	2.0213091532333	11.262989135396
gene-LOC117892586	23.9547466488543	52.0944020682835	40.7199235393641	80.8689799793553	103.086766814898	197.10230986943
gene-LOC117892587	19.8246179162932	24.5728311642847	44.1132505009778	26.3294353421157	60.6392745969991	21.3996793572523
gene-LOC117892584	35.5191071000254	94.3596716708532	108.586462771638	60.1815664962644	198.088297016864	30.4100706655691
gene-LOC117892588	59.4738537488797	162.180685684279	147.044168336593	194.649754136355	258.727571613863	149.797755500766
gene-LOC117891265	1386.0712026475	1991.38223755363	2768.95480067676	3355.12233216674	3452.39603372248	3205.44670793369
gene-LOC117890336	0.826025746512218	10.8120457122853	10.179980884841	6.58235883552892	11.1172003427832	22.5259782707919
gene-LOC117891449	132.164119441955	139.573681013137	117.635334669274	131.647176710578	112.182658004448	114.882489181039
gene-LOC117891608	1.65205149302444	1.96582649314277	2.26221797440912	1.88067395300826	3.03196372984995	0
gene-LOC117891854	651.73431399814	725.389975969684	676.403174348326	851.945300712743	1144.06098073005	1160.08788094579
gene-LOC117892484	0	0	0	0	0	0
gene-LOC117892485	0	0	0	0	0	0
gene-LOC117891856	206.506436628055	213.292174505991	330.283824263731	509.662641265239	292.079172642212	398.709815393017
gene-LOC117891857	3293.36465134421	4348.40820283182	4303.86969631335	3871.36733226751	3659.58022192889	3677.36595270679
gene-LOC117891853	1255.55913469857	1430.13877376137	1283.80870047717	1086.08920786227	1147.0929444599	1241.18140272064
gene-LOC117891855	8787.26189139698	8243.69339899422	7901.92738461105	6337.87122163785	7367.67186353538	6291.50573103219
gene-LOC117892434	881.369471528537	831.544606599394	804.218489902441	766.374635850867	763.044205345571	795.167032958956
gene-LOC117892436	5372.47145531547	6902.01681742428	5720.01814829345	7521.75547505655	7410.11935575328	5741.87186122487
gene-LOC117892435	3524.65186036763	3265.23780511015	3120.72969569738	3185.861676396	3090.58169529372	3029.74407742152
gene-LOC117892433	3130.63757928131	3060.7918498233	3128.64745860781	3183.04066546648	2997.60147424499	3249.37236556174
gene-LOC117890346	12582.0241708741	12053.4651427049	13082.4065460079	11681.8062591108	12062.1623719197	12579.6325653238
gene-LOC117890347	137.120273921028	118.932502835138	119.897552643683	212.516156689934	210.216151936263	158.808146809083
gene-LOC117891189	766.551892763339	780.433117777681	781.59631015835	761.672950968346	718.575403974439	852.608277549475
gene-LOC117891195	1032.53218314027	1133.29897329681	1148.07562201263	1344.68187640091	1182.46585464148	1145.44599506977
gene-LOC117891183	76.8203944256363	90.4280186845676	87.095392014751	145.75223135814	106.118730544748	94.6091087373262
gene-LOC117891188	1130.00322122871	1240.43651717309	1108.48680746047	1743.38475443866	1697.89968871597	1670.30128877922
gene-LOC117891182	0	0	0	0	0	0
gene-LOC117891185	1025.09795142166	1352.48862728223	1152.60005796145	1631.48465423467	1231.9879288957	1294.117451657
gene-LOC117891191	38.8232100860743	24.5728311642847	20.3599617696821	78.0479690498429	59.6286200203824	43.9256576280443
gene-LOC117891196	3644.42559361191	4395.58803866724	4272.19864467162	4932.06744176417	7476.82255780998	4589.66807267386
gene-LOC117891193	1747.04445387334	1981.55310508792	2172.86036441996	2448.63748681676	2896.53601658332	2444.06864238093
gene-LOC117891197	13.2164119441955	27.5215709039988	24.8843977185003	28.2101092951239	35.3729101815828	43.9256576280443
