W_PT1_G23_C	W_PT2_G23_C	W_PT3_G23_C	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W
gene-LOC117902003	8.71102877765419	5.38051917042315	0	1.06007393228341	7.95971301488515	3.31618262417944
gene-LOC117896492	0	1.07610383408463	0.85631065598454	5.30036966141707	2.98489238058193	2.21078841611963
gene-LOC117889621	3657.76098373699	3554.37096398153	3756.63484780418	5775.28278308003	3069.46433136509	3351.55523883736
gene-LOC117896782	0	3.22831150225389	0	0	0	0
gene-LOC117901353	674.233627390434	744.663853186564	673.916486259833	706.009238900753	709.409422451639	844.521174957699
gene-LOC117890693	9422.71982878854	8348.41354482856	9541.86963963573	9081.653377872	8378.59291229348	7560.89638312913
gene-LOC117890648	2894.67486281449	2752.67360758848	4126.5610511895	6901.08129916502	2344.13548288368	2786.69879851879
gene-LOC117890706	35.7152179883822	24.7503881839465	23.1203877115826	36.042513697636	11.9395695223277	6.63236524835889
gene-LOC117890696	4002.7177233321	3835.23406467762	3567.39019283159	3230.04527166756	3926.1284445921	3416.77349711289
gene-LOC117890671	3606.36591394883	3569.43641765872	4141.11833234124	5747.72086084067	2840.62258218714	3069.67971578211
gene-LOC117896499	4.3555143888271	1.07610383408463	4.2815532799227	1.06007393228341	3.97985650744258	2.21078841611963
gene-LOC117897923	2259.6408649235	1811.08275276443	2005.47955631579	1732.1608053511	1477.52172838806	1970.91787297065
gene-LOC117897936	16.550954677543	21.5220766816926	21.4077663996135	18.021256848818	11.9395695223277	45.3211625304524
gene-LOC117896506	0	0	0	0	0.994964126860644	0
gene-LOC117903035	141.118666197998	194.774793969318	169.549509884939	248.057300154319	284.559740282144	271.926975182715
gene-LOC117903036	0	0	0	0	0	0
gene-LOC117896513	0	0	0	0	0	0
gene-LOC117899042	1362.40490082512	1274.1069395562	1327.28151677604	968.90757410704	945.215920517612	1100.97263122758
gene-LOC117899051	39.1996294994439	27.9786996862004	39.3902901752888	40.2828094267697	43.7784215818683	28.7402494095552
gene-LOC117897472	15677.2384911442	13963.5233510822	15464.1141364248	12397.5646380545	11166.482395757	11042.8881385176
gene-LOC117894961	4597.68098884588	6798.82402374669	7230.68717913346	8449.84931423109	7156.77696450861	8040.63746942709
gene-LOC117897370	6555.92025806254	6628.79961796132	7121.07941516743	8530.41493308462	6911.02082517403	7233.69969754343
gene-LOC117897378	0	0	0	0	0	0
gene-LOC117889637	4.3555143888271	4.30441533633852	13.7009704957526	12.720887187401	6.96474888802451	11.0539420805981
gene-LOC117891159	1.74220575553084	7.53272683859241	10.2757278718145	6.36044359370048	2.98489238058193	22.1078841611963
gene-LOC117897172	1912.07081669509	1483.9471872027	1782.83878575981	1829.68760712117	1553.13900202947	1639.29961055271
gene-LOC117897914	6064.61823500285	7063.54556693151	5976.1920681161	3336.0526648959	5752.88258150824	4580.75359819987
gene-LOC117892757	7749.33120060117	6459.85131601003	7255.52018815701	6175.99072948316	6028.48764464864	6113.93536477884
gene-LOC117898907	1147.24249001706	1370.95628462382	1115.77278474786	1495.7643184519	854.674184973293	970.536114676518
gene-LOC117903037	461.684525215672	566.030616728515	444.425230455976	287.280035648805	452.708677721593	312.826560880928
gene-Trnag-ccc	0	0	0	0	0	0
gene-LOC117900134	30.4886007217897	31.2070111884543	23.9766983675671	62.5443620047214	30.84388793268	49.7427393626917
gene-LOC117900158	0	3.22831150225389	0	1.06007393228341	2.98489238058193	0
gene-LOC117898299	2783.17369446051	2815.08762996539	2632.29895649648	2405.30775235106	3044.59022819357	2867.39257570716
gene-LOC117902295	901.591478487209	807.077875563472	689.330078067555	427.209794710215	779.056911331884	666.552707460069
gene-LOC117902145	1263.97027563762	1240.74772069958	1147.45627901928	616.963028588946	1157.14327953893	1023.59503666339
gene-LOC117895646	2399.01732536596	2495.48479124226	2216.13197768799	2119.08779063454	2054.60092196723	1984.18260346737
gene-LOC117895653	22.6486748219009	27.9786996862004	24.8330090235517	21.2014786456683	19.8992825372129	37.5834030740337
gene-LOC117895615	6247.54983933359	5349.3121592347	5666.2076106497	3708.13861512738	5017.60409175823	4668.0797406366
gene-LOC117895641	1315.36534542578	1082.56045708914	1093.50870769226	668.906651270834	1133.26414049427	854.469722830237
gene-LOC117895623	2608.95311890743	2328.68869695914	2265.79799573509	1760.78280152275	2406.8182228759	2423.02410406711
gene-LOC117895586	7640.44334088049	7398.21385933183	9195.92013461797	10227.5932986704	6009.58332623829	6468.76690556604
gene-LOC117895632	1838.8981749628	2065.0432576084	1770.85043657603	1664.31607368496	2792.86430409783	2596.57099473251
gene-LOC117895638	947.759931008776	924.373193478697	837.47182155288	795.05544921256	891.487857667137	858.891299662476
gene-LOC117895651	1115.8827864175	1081.48435325505	879.431043696123	727.210717546421	1105.40514494218	1050.12449765682
gene-LOC117895598	3260.53807147596	2891.4910021854	3873.94940767406	5863.26891945956	2777.93984219492	2988.98593859374
gene-LOC117898901	0	0	2.56893196795362	0	0	0
gene-LOC117897679	289.206155418119	375.560238095536	376.776688633198	656.185764083433	519.371274221256	616.809968097377
gene-LOC117903367	766.570532433569	1037.36409605758	1011.30288471774	1357.95470725505	631.802220556509	928.531134770245
gene-LOC117903369	0	0	0	0	0	0
gene-LOC117903368	0	0	0	0	0	0
gene-LOC117903370	0.871102877765419	3.22831150225389	0.85631065598454	8.4805914582673	0.994964126860644	0
gene-LOC117903366	1261.35696700433	1219.22564401789	1168.00773476291	2051.2430589684	966.110167181685	1063.38922815354
gene-LOC117903371	0	0	0.85631065598454	4.24029572913365	0.994964126860644	0
gene-LOC117903373	0	0	0	0	0	0
gene-LOC117894717	0	2.15220766816926	0	0	0.994964126860644	0
gene-LOC117894927	0	0	0	0	0	0
gene-LOC117897486	0	0	0	0	0	0
gene-LOC117892046	8.71102877765419	7.53272683859241	3.42524262393816	1.06007393228341	2.98489238058193	11.0539420805981
gene-LOC117903753	471.266656871092	634.901262109932	760.403862514271	1133.21903361097	1146.19867414346	1224.77678253028
gene-LOC117903220	10.453234533185	8.60883067267704	1.71262131196908	5.30036966141707	4.97482063430322	5.52697104029907
gene-LOC117903750	3866.8256744007	3327.31305498968	3128.95913696751	2898.24213086285	3098.31829104404	2910.50294982149
gene-LOC117903748	307.499315851193	383.092964934128	344.236883705785	484.45378705352	314.408664087963	369.201665491978
gene-LOC117903752	71.4304359767644	74.2511645518395	71.0737844467168	78.4454709889726	108.45108982781	87.3261424367254
gene-LOC117903751	625.451866235571	614.455289262324	573.728139509642	737.811456869255	537.280628504748	691.976774245444
gene-LOC117903756	506.981874859474	619.835808432747	440.999987832038	702.829017103903	996.954055114365	854.469722830237
gene-LOC117903754	1899.87537640638	1997.24871606107	2305.18828591038	2583.40017297468	1746.16204264043	2061.56019803156
gene-LOC117903749	13955.068101802	18152.7955771736	14594.9588206005	15684.8539020654	13439.9754256336	13992.0798856211
gene-LOC117903745	3576.74841610481	4093.49898485793	5306.55713513619	8424.40753985628	3129.16217897672	3707.49217383262
gene-LOC117903755	1037.48352741861	857.65475576545	870.867937136277	1047.35304509601	709.409422451639	852.258934414117
gene-LOC117903747	137.634254686936	173.252717287625	270.594167291115	371.025876299195	97.5064844323431	107.223238181802
gene-LOC117903495	1147.24249001706	1155.73551780689	1023.29123390153	600.001845672412	912.38210433121	905.317856400988
gene-LOC117897311	391.125192116673	429.365429799767	407.603872248641	363.605358773211	358.187085669832	390.204155445115
gene-LOC117897317	2909.4836117365	2538.52894460564	2241.82129736753	1894.35211699046	2053.60595784037	2188.68053195843
gene-LOC117891418	27.8752920884934	53.8051917042315	86.4873762544385	40.2828094267697	78.6021660219909	131.541910759118
gene-LOC117903221	0.871102877765419	0	0	0	0	3.31618262417944
gene-LOC117903222	0	0	0.85631065598454	0	0	0
gene-LOC117903223	0	0	0	0	0	0
gene-LOC117903224	0	0	0	0	0	0
gene-LOC117898889	0	0	0	0	0	0
gene-LOC117903226	5.22661726659251	8.60883067267704	1.71262131196908	1.06007393228341	5.96978476116386	3.31618262417944
gene-LOC117903227	4.3555143888271	0	0.85631065598454	4.24029572913365	8.95467714174579	2.21078841611963
gene-LOC117903453	15353.1882206155	13227.4683285683	13909.9102958129	11671.4139944404	11737.591804575	13195.09066161
gene-LOC117903440	0	0	0	0	0	0
gene-LOC117903470	0	0	0	0	0	0
gene-LOC117903490	27903.1673805819	27165.1651876324	25061.6439686995	15674.2531627425	28337.573297118	26762.6991713362
gene-LOC117903482	38376.4372799555	34676.3699495431	34924.6301043295	22010.3150560005	32577.1154416712	33293.3681525536
gene-LOC117903403	5647.35995655321	6206.96691500015	6841.06583066049	9874.58867921999	5405.64010123388	6175.83744043019
gene-LOC117903228	0.871102877765419	3.22831150225389	3.42524262393816	4.24029572913365	6.96474888802451	3.31618262417944
gene-LOC117903475	17.4220575553084	8.60883067267704	9.41941721582994	4.24029572913365	8.95467714174579	21.0024899531365
gene-LOC117903412	3821.52832475689	4255.99066380471	4301.24842501034	5606.73102784697	3321.19025546083	3717.44072170516
gene-LOC117895877	6220.54565012286	5849.70044208405	5676.48333852152	4741.71069910371	5155.90410539186	4726.66563366377
gene-LOC117903229	0	0	0	0	0	0
gene-LOC117903230	13.0665431664813	15.0654536771848	11.9883491837836	9.54066539055072	11.9395695223277	9.94854787253833
gene-LOC117903631	51.3950697881597	96.8493450676167	92.4815508463303	155.830868045662	60.6928117384993	79.5883829803067
gene-LOC117903636	29413.6597706271	35807.3550791661	26714.3235347497	70230.9580877084	95327.5129945183	65724.5288228205
gene-LOC117903626	0	0	0	0	0	0
gene-LOC117903627	6347.72667027661	6317.80560991086	7708.50852517283	10736.4287861664	5362.85664377887	6168.09968097377
gene-LOC117903640	0.871102877765419	0	0	0	0	0
gene-LOC117903639	0	0	0	0	0	0
gene-LOC117903632	0	0	0	0	0	0
gene-LOC117903635	0	0	0	0	0	0
gene-LOC117903624	3107.22396498925	3285.34500546037	3767.76688633198	6195.07206026427	2669.48875236711	3164.74361767525
gene-LOC117892022	0	0	0	0	0	0
gene-LOC117903634	0	0	0	0	0	0
gene-LOC117903629	3427.78982400692	3503.79408377955	3011.64457709763	1595.41126808654	2791.86933997097	2617.57348468564
gene-LOC117903630	822.321116610556	736.055022513887	997.601914221989	359.365063044077	624.837471668484	717.40084103082
gene-LOC117903625	4045.40176434261	3976.20366694271	4207.91056350803	4759.73195595252	3615.69963701158	3616.84984877171
gene-LOC117903633	1204.73527994957	1094.39759926407	1125.19220196369	817.317001790511	861.638933861317	960.587566803979
gene-LOC117903641	2310.16483183389	2196.32792536673	2531.2542990903	3135.69869169434	1874.51241500545	2075.93032273633
gene-LOC117903642	1.74220575553084	1.07610383408463	0	2.12014786456683	0	1.10539420805982
gene-LOC117903637	11.3243374109504	17.2176613453541	23.1203877115826	34.9824397653526	14.9244619029097	17.686307328957
gene-LOC117891313	46.1684525215672	50.5768802019776	47.0970860791497	66.784657733855	46.7633139624503	66.3236524835889
gene-LOC117891264	166.380649653195	209.840247646503	232.916498427795	367.845654502344	126.360444111302	131.541910759118
gene-LOC117891334	10.453234533185	11.8371421749309	16.2699024637063	32.8622919007858	8.95467714174579	11.0539420805981
gene-LOC117898048	1744.81906416413	1750.82093805569	1806.81548412738	2216.61459240462	1579.00806932784	1670.25064837838
gene-LOC117889647	14110.995516922	12427.9231798434	10545.4657284496	8809.21437727516	11564.4680465013	8906.16113433793
gene-LOC117889646	2399.88842824373	2434.14687269943	2034.59411861927	1599.65156381567	2030.72178292257	1900.17264365482
gene-LOC117889645	2710.87215560598	2485.7998567355	3028.77079021732	2879.16080008175	1777.00593057311	1942.1776235611
gene-LOC117902162	2088.03359800371	2244.75259790054	1928.41159727718	1424.73936498891	2922.20964058971	2358.91123999965
gene-LOC117902155	1495.68364112322	1859.50742529824	1514.81355043665	1272.0887187401	2542.13334412894	2049.4008617429
gene-LOC117903811	1452.99960011272	1585.10094760666	1611.5766545629	1054.773562622	1233.7555173072	1310.99753075894
gene-LOC117903814	6435.70806093092	6146.70510029141	5700.46003688908	5033.23103048164	6929.92514358438	6002.2905497648
gene-LOC117903817	5.22661726659251	1.07610383408463	1.71262131196908	12.720887187401	1.98992825372129	0
gene-LOC117903231	3.48441151106168	3.22831150225389	5.99417459189178	4.24029572913365	0	9.94854787253833
gene-LOC117903816	8.71102877765419	5.38051917042315	19.6951450876444	9.54066539055072	13.929497776049	19.8970957450767
gene-LOC117903815	0.871102877765419	0	0.85631065598454	0	0	0
gene-LOC117903813	259.588657574095	329.287773229897	247.473779579532	245.937152289752	318.388520595406	290.718676719731
gene-LOC117903812	370.218723050303	297.004658207358	279.15727385096	242.756930492902	185.06332759608	219.973447403903
gene-LOC117903809	68109.7918067226	75824.4283572712	77106.4930181279	87288.6077320808	42987.4251010141	44035.5890664789
gene-LOC117891858	0.871102877765419	0	0	1.06007393228341	1.98992825372129	0
gene-LOC117903232	3.48441151106168	0	3.42524262393816	5.30036966141707	0	1.10539420805982
gene-LOC117900330	0	0	0	0	0	0
gene-LOC117891126	0	0	0	0	0	0
gene-LOC117903233	0	0	0	1.06007393228341	0	0
gene-LOC117890115	27.8752920884934	33.3592188566235	40.2466008312734	81.6256927858228	24.8741031715161	36.4780088659739
gene-LOC117903234	0	0	0	0	0	0
gene-LOC117903235	0	0	0	0	0	0
gene-LOC117896765	0	0	0	0	0	1.10539420805982
gene-LOC117903236	0	0	0	0	0	0
gene-LOC117903237	0	0	0	3.18022179685024	0.994964126860644	4.42157683223926
gene-LOC117903613	0	0	0	0	0	0
gene-LOC117903614	0	0	0	0	0	0
gene-LOC117903610	3979.19794563243	3350.98733933954	4073.46979051846	3607.43159156045	3150.0564256408	3417.87889132095
gene-LOC117903612	1787.50310517464	1893.94274798895	1832.50480380692	1768.20331904873	1879.48723563976	2007.39588183662
gene-LOC117903609	2972.20301893561	2612.78010915748	2736.76885652659	1931.45470462038	2518.25420508429	2551.24983220205
gene-LOC117903608	1540.98099076703	1480.71887570045	1513.10092912468	1534.98705394638	1217.83609127743	1252.41163773177
gene-LOC117903607	2400.7595311215	1778.79963774189	2282.0678981988	1736.40110108023	1655.62030709611	1769.73612710376
gene-LOC117903238	1115.8827864175	1111.61526060942	1024.14754455751	1060.07393228341	916.361960838653	843.415780749639
gene-LOC117890403	22.6486748219009	24.7503881839465	19.6951450876444	12.720887187401	17.9093542834916	21.0024899531365
gene-LOC117903279	3086.31749592288	2957.13333606456	3541.70087315206	4965.38629881551	2389.90383271927	3217.80253966212
gene-LOC117903278	2125.49102174762	1971.42222404304	2256.37857851926	3650.89462278407	1805.85989025207	2056.03322699126
gene-LOC117903280	0	0	0	0	0	0
gene-LOC117895957	0.871102877765419	0	0	0	0.994964126860644	1.10539420805982
gene-LOC117903101	0	0	0	0	0	0
gene-LOC117903239	0	0	0	1.06007393228341	0	1.10539420805982
gene-LOC117903240	0.871102877765419	3.22831150225389	5.99417459189178	2.12014786456683	2.98489238058193	0
gene-LOC117903069	0	0	0	0	0	0
gene-LOC117903241	2.61330863329626	2.15220766816926	4.2815532799227	2.12014786456683	2.98489238058193	5.52697104029907
gene-LOC117894770	642.873923790879	704.848011325433	604.555323125085	610.602584995246	679.56049864582	663.236524835889
gene-LOC117903243	0	0	0	0	0	0
gene-LOC117895741	9.58213165541961	26.9025958521157	24.8330090235517	8.4805914582673	15.9194260297703	48.6373451546319
gene-LOC117903244	0	4.30441533633852	8.5631065598454	3.18022179685024	0.994964126860644	6.63236524835889
gene-LOC117889772	50.5239669103943	67.7945415473317	70.2174737907323	75.2652491921223	103.476269193507	102.801661349563
gene-LOC117898183	1.74220575553084	12.9132460090156	5.99417459189178	7.42051752598389	3.97985650744258	12.159336288658
gene-LOC117895974	4974.86853491831	6913.96713399375	7735.05415550835	2557.95839859988	4848.46019019192	6157.04573889317
gene-LOC117892358	188.158221597331	256.112712512142	172.974752508877	248.057300154319	383.061188841348	355.93693499526
gene-LOC117902774	0.871102877765419	0	0	1.06007393228341	0	0
gene-LOC117902781	0	0	3.42524262393816	1.06007393228341	0	1.10539420805982
gene-LOC117903245	0	0	0	0	0	0
gene-LOC117891814	112.372271231739	136.665186928748	181.537859068722	324.382623278724	330.328090117734	397.941914901533
gene-LOC117896954	0	0	0	0	0	0
