C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W
gene-LOC117891198	8052.84736096439	9087.30647506416	9001.58562798918	8596.06522382019	8768.59167841197	11641.2731183311
gene-LOC117891184	8938.991306506	9681.45046140101	9507.43842264563	8976.87142097702	9252.50067646493	9312.81188763467
gene-LOC117891190	0	0	0	0	0	0
gene-LOC117891192	9318.76728316669	6600.41715114606	7756.4095180656	8116.7571569988	6270.73776315103	6940.96318058983
gene-LOC117891277	1783.69257506703	1662.44196828455	2298.38756956727	2024.87348568192	1761.95081241275	1807.81151451588
gene-LOC117891278	2999.4318877406	2662.03600392945	3016.0932440371	2861.63163623453	2764.90742870925	2601.18251060056
gene-LOC117891279	295.381315180538	535.116652189381	332.046962646287	535.1596424044	536.114948050377	540.27738405246
gene-LOC117891282	2182.85651450019	2667.84197122265	2709.12274471567	2567.14151043325	2795.02624601545	2725.1467287388
gene-LOC117891276	32408.6904767774	33184.0060642504	35893.0660741789	34855.4450965628	35996.0025232176	31888.762080909
gene-LOC117891281	986.505164599093	788.643890658853	885.458567056764	685.451154882295	586.312976894045	680.770164609123
gene-LOC117891280	1719.82634475773	2096.92185405857	1875.54651557238	2017.76510333499	1869.3745941382	2331.56033614991
gene-LOC117891283	791.485068476035	683.168818165828	734.135081475774	744.349180042552	718.835773041329	730.355851864416
gene-LOC117891284	156.244170578122	146.116843545383	211.852879813386	199.03470571397	109.431702879197	256.192717485679
gene-LOC117890631	132.294334212133	145.14918232985	167.752892586926	99.5173528569851	106.419821148577	223.135592648817
gene-LOC117891452	191.598690927916	195.467565537532	118.464671569118	162.477310786914	159.629731722865	132.228499347447
gene-LOC117890856	461.889701344084	616.400194294097	217.905819236626	706.776301923078	1044.1189999483	612.589844633096
gene-LOC117892490	2.28093679676091	2.902983646597	0	1.01548319241822	2.00792115374673	3.0991054534558
gene-LOC117889809	0	0	0	0	0	0
gene-LOC117890378	2.28093679676091	0	0	2.03096638483643	1.00396057687336	0
gene-LOC117890280	117.468245033187	132.56958652793	107.22349835453	76.1612394313662	70.2772403811355	190.078467811955
gene-LOC117889813	0	3.87064486212934	0	1.01548319241822	0	1.03303515115193
gene-LOC117891397	120.889650228328	139.343215036656	84.7411519253544	177.709558673188	155.613889415371	192.144538114259
gene-LOC117892486	2448.58565132284	3541.64004884835	2302.71109772672	2715.40205652631	2885.38269793405	2999.93407894521
gene-LOC117892489	1.14046839838045	4.83830607766167	0	5.07741596209108	5.01980288436682	10.3303515115193
gene-LOC117892488	1364.00020446302	1355.6933629608	1282.3584520949	1503.93060797138	1788.05378741146	1443.15010615925
gene-LOC117891129	2482.79970327425	2073.69798488579	2652.05217301084	2587.45117428161	2145.46375277838	2074.33458351308
gene-LOC117890040	280.555226001592	365.775939471223	253.358750144172	363.542982885721	290.144606716402	335.736424124378
gene-LOC117890042	177.913070147351	221.594418356905	141.811723630185	150.291512477896	252.998065372088	170.450799940069
gene-LOC117890039	0	1.93532243106467	0.864705631891371	0	0	0
gene-LOC117890295	49.0401411303595	33.8681425436317	16.4294070059361	50.7741596209108	33.130699036821	118.799042382472
gene-LOC117890294	1691.31463479821	1015.07661509342	236.064637506344	2943.88577482041	811.200146113679	6538.07947164058
gene-LOC117890373	921.498465891407	762.51703783948	123.652905360466	2354.90552321784	360.421847097538	4116.64507734045
gene-LOC117891255	1503.13734906544	1684.69817624179	1213.18200154359	1634.92793979333	1567.18246049932	2208.62915316283
gene-LOC117891178	4009.88688870568	4839.27373887721	4857.05153433383	4653.95947085268	5268.78510743142	5792.22809250888
gene-LOC117890597	5120.70310872824	4936.03986043044	4552.67515190807	4899.70640341789	4993.69990936812	6112.46898936598
gene-LOC117890599	6497.24846557345	5022.16170861282	7334.43316970261	5690.76781031168	5554.91387184033	5154.84540424814
gene-LOC117890598	550.84623641776	436.415208205083	528.335141085628	466.106785319961	373.473334596892	393.586392588886
gene-LOC117890686	7447.25864142437	6773.62850872634	8432.60932220465	7962.40371175123	6531.76751313811	7299.42637803955
gene-LOC117892615	5533.55266894197	6303.34515797763	5603.29249465609	6167.02942755582	6695.41308716847	6404.81793714198
gene-LOC117892616	524.615463255009	720.907605571589	555.14101567426	917.996805946067	753.974393231897	668.3737427953
gene-LOC117891325	5048.85359963027	5704.36286556311	4889.04564271381	5800.43999509285	5086.06428244046	5795.32719796234
gene-LOC117891324	172.210728155449	153.858133269641	102.899970195073	134.043781399204	123.487150955424	146.690991463574
gene-LOC117889702	242.919768855037	413.191339032307	325.129317591156	202.081155291225	364.437689405031	306.811439892124
gene-LOC117889704	13520.2528628003	12001.9020562475	13509.2960870389	12608.2393170646	11371.8614542446	11842.7149728057
gene-LOC117889703	4031.55578827491	5362.7784564802	4058.06353046621	4926.10896642076	4060.01657287589	4666.21977775328
gene-LOC117889705	9.12374718704364	23.223869172776	5.18823379134823	13.2012815014368	9.03564519186028	8.26428120921546
gene-LOC117890381	1365.1406728614	1189.25563388924	1374.88195470728	1286.61720479388	1049.13880283267	1178.69310746435
gene-LOC117890382	1018.43827975375	959.919925808076	1260.74081129762	1133.27924273873	955.770469183443	1126.00831475561
gene-LOC117890379	303.364593969201	403.514726876984	319.076378167916	302.613991340628	362.429768251285	261.357893241439
gene-LOC117890650	15.9665575773264	23.223869172776	10.3764675826965	18.2786974635279	31.1227778830743	21.6937381741906
gene-LOC117890651	55.8829515206423	55.1566892853431	57.0705717048305	55.8515755830018	45.1782259593014	63.0151442202678
gene-LOC117890649	323.893025140049	414.159000247839	236.064637506344	449.859054241269	529.087224012263	442.139044693027
gene-LOC117890547	71.8495090979686	125.795958019204	70.0411561832011	118.811533512931	151.598047107878	102.270479964041
gene-LOC117890535	22098.8561554181	18666.1848476187	21583.0525720086	22663.5538883897	27848.8624418903	46725.212921753
gene-LOC117890537	9659.76733428245	9116.33631153013	10749.1557100416	8957.57724032108	11231.3069734823	16535.793664489
gene-LOC117890534	6174.49590883178	6187.22581211375	5883.45711938889	7340.92799799128	7128.12009580089	6836.62663032349
gene-LOC117890539	1639.99355687109	3417.77941326021	1706.92891735357	1665.39243556587	2877.35101331906	3340.83567882535
gene-LOC117890540	3363.24130682396	5044.41791657006	3163.09320145864	2506.21251888816	3775.89572962072	4546.38770021965
gene-LOC117890541	3139.70950074139	3800.97325461101	3206.3284830532	2911.39031266302	3065.09164119438	4747.82955469428
gene-LOC117890538	51826.305427603	44410.8114868565	51016.767575959	51797.7666788683	52963.9402329543	88889.5756511703
gene-LOC117890545	168.789322960307	98.7014439842981	185.047005224753	304.644957725465	180.712903837206	188.012397509652
gene-LOC117890543	864.475045972385	1631.47680938752	1086.93497928745	1203.34758301559	2153.49543739337	1872.89272903845
gene-LOC117890546	258.886326432363	215.788451063711	131.435256047488	221.375335947171	167.661416337852	189.045432660804
gene-LOC117890542	7092.57296952805	5438.25603129172	6725.68040485109	7027.14369153405	5674.38518048826	7390.33347134092
gene-LOC117891430	652.34792387362	944.437346359559	376.146949872747	424.471974430814	495.956524975442	584.697895551993
gene-LOC117890392	2.28093679676091	24.1915303883084	0	4.06193276967286	39.1544624980612	1.03303515115193
gene-LOC117890447	1.14046839838045	3.87064486212934	0	0	0	5.16517575575966
gene-LOC117890328	1.14046839838045	3.87064486212934	1.72941126378274	1.01548319241822	0	0
gene-LOC117890260	3.42140519514136	0	1.72941126378274	0	1.00396057687336	2.06607030230386
gene-LOC117891400	1836.15412139253	1452.45948451403	1895.43474510589	1633.91245660091	1560.15473646121	1819.17490117855
gene-LOC117892687	361.528482286604	515.763427878734	415.92340893975	410.255209736959	355.402044213171	537.178278599005
gene-LOC117892686	394.602065839637	563.178827439819	404.682235725162	512.819012171199	678.677349966394	509.286329517902
gene-LOC117892691	0	0	0	0	0	0
gene-LOC117892690	0	4.83830607766167	3.45882252756549	4.06193276967286	4.01584230749346	3.0991054534558
gene-LOC117892689	0	0	0	1.01548319241822	0	0
gene-LOC117892688	4.56187359352182	8.70895093979101	0.864705631891371	0	9.03564519186028	3.0991054534558
gene-LOC117892080	69.5685723012077	54.1890280698107	34.5882252756548	91.3934873176394	110.43566345607	184.913292056196
gene-LOC117892077	3.42140519514136	3.87064486212934	4.32352815945686	1.01548319241822	11.043566345607	9.29731636036739
gene-LOC117892074	0	0	0	0	0	0
gene-LOC117892073	0	0	0	0	0	0
gene-LOC117892075	0	0	0	0	0	0
gene-LOC117892076	0	1.93532243106467	0	0	0	0
gene-LOC117892071	0	0	0	0	0	0
gene-LOC117892079	310.207404359484	331.907796927591	332.911668278178	298.552058570955	377.489176904385	347.099810787049
gene-LOC117892078	370.652229473648	342.552070298446	394.305768142465	226.452751909262	397.568388441852	384.289076228519
gene-LOC117892070	2359.62911624916	2104.66314378283	1972.39354634422	2807.81102703637	2357.29943449866	1740.66422969101
gene-LOC117892072	11.4046839838045	11.611934586388	9.51176195080508	21.3251470407825	16.0633692299738	23.7598084764944
gene-LOC117890884	77.5518510898709	14.514918232985	57.0705717048305	19.2941806559461	15.0594086531005	10.3303515115193
gene-LOC117892042	9938.04162348728	12675.3942622581	10634.1498610001	11838.5030572116	15122.6581694435	14449.0626591621
gene-LOC117892043	2.28093679676091	0	3.45882252756549	3.04644957725465	0	0
gene-LOC117891133	1109.67575162418	1152.48450769901	1043.69969769289	1392.22745680537	1231.85962782362	1756.15975695828
gene-LOC117891132	1261.35804860878	1206.67353576882	1583.2760119931	1141.40310827807	1290.08934128227	1211.75023230122
gene-LOC117890584	1624.02699929377	1477.61867611788	1873.8171043086	1595.32409528902	1538.06760376999	1526.82595340256
gene-LOC117890583	2178.29464090667	2662.03600392945	2997.06972013549	3304.38230812887	2871.32724985782	2591.8851942402
gene-LOC117890180	773.237574101948	839.929935082067	820.605644664911	924.089705100576	707.792206695722	863.617386363015
gene-LOC117890044	1595.51528933426	1445.68585600531	1780.42889606433	1559.78218355438	1647.49930664919	1587.77502732052
gene-LOC117890043	1685.61229280631	1742.75784917373	1962.88178439341	2012.6876873729	1902.50529317503	1593.97323822743
gene-LOC117890045	2449.72611972122	2150.14322091285	2854.39329087342	2304.13136359693	2289.03011527127	2150.77918469832
gene-LOC117890046	13.6856207805655	6.77362850872634	7.78235068702234	18.2786974635279	12.0475269224804	8.26428120921546
gene-LOC117892206	3192.17104706689	3259.0829739129	3010.90501024575	3128.70371584052	2951.64409600769	3121.83222678114
gene-LOC117892211	52.4615463255009	34.8358037591641	30.264697116198	35.5419117346375	22.087132691214	28.9249842322541
gene-LOC117892209	2.28093679676091	5.80596729319401	6.91764505513097	4.06193276967286	19.0752509605939	20.6607030230386
gene-LOC117892208	871.317856362667	1075.07161045642	839.629168566522	900.733591674957	979.865523028404	1059.89406508188
gene-LOC117892214	25.09030476437	20.320885526179	21.6176407972843	29.4490125801282	43.1703048055547	43.3874763483811
gene-LOC117892213	75.27091429311	66.7686238717311	71.7705674469838	45.6967436588197	61.2415951892752	58.8830036156601
gene-LOC117892212	8285.502914234	7935.78962858068	9085.46207428264	9807.53667237512	7566.85086789455	9643.38313600329
gene-LOC117892207	1357.15739407274	1182.48200538051	1440.59958273102	1375.97972572668	1397.51312300772	1216.91540805698
gene-LOC117890827	874.739261557809	822.512033202485	958.958545767531	958.616133642795	742.93082688629	692.133551271794
gene-LOC117890831	1515.68250144762	1403.10876252189	1705.19950608978	1360.74747784041	1229.85170666987	1069.19138144225
gene-LOC117890829	3048.47202887096	3790.32898124015	3035.11676793871	2892.09613200708	3491.77488636556	2823.28506809823
gene-LOC117890832	6163.09122484798	5304.71878354826	5851.46301100891	5852.22963790618	5424.39899684679	5758.13793252087
gene-LOC117890823	1503.13734906544	1475.68335368681	1585.87012888878	1763.89430523044	1940.65579509621	1476.20723099611
gene-LOC117889822	1.14046839838045	0.967661215532335	0	2.03096638483643	5.01980288436682	2.06607030230386
gene-LOC117890822	3120.32153796892	2713.32204835267	3513.29898237464	3588.71760200597	3334.15307579644	2932.78679412033
gene-LOC117890826	0	0	0	0	0	0
gene-LOC117890825	5.70234199190227	19.3532243106467	12.1058788464792	6.09289915450929	10.0396057687336	7.23124605806352
gene-LOC117890824	486.980006108454	568.01713351748	416.788114571641	423.456491238396	512.019894205416	565.070227680107
gene-LOC117890830	5.70234199190227	12.5795958019204	5.18823379134823	4.06193276967286	5.01980288436682	5.16517575575966
gene-LOC117890833	0	1.93532243106467	0	3.04644957725465	3.01188173062009	0
gene-LOC117892670	3370.08411721424	4034.1796075543	2790.40507411346	2845.38390515584	3134.36492099864	3139.39382435072
gene-LOC117892671	3240.07071979887	2754.93148062056	3514.16368800653	3136.82758137987	2821.12922101415	2695.18870935539
gene-LOC117892673	3193.31151546527	3222.31184772267	4063.25176425755	3352.11001817253	3437.5610152144	3493.72488119583
gene-LOC117890352	77.5518510898709	32.9004813280994	31.9941083799807	25.3870798104554	36.1425807674411	41.3214060460773
gene-LOC117890516	31.9331151546527	68.7039463027958	51.8823379134823	34.5264285422193	37.1465413443145	37.1892654414696
gene-LOC117890401	10.2642155854241	8.70895093979101	1.72941126378274	9.13934873176394	7.02772403811355	5.16517575575966
gene-LOC117891526	20.5284311708482	31.932820112567	8.64705631891371	24.3715966180372	12.0475269224804	24.7928436276464
gene-LOC117890363	0	0	0	0	0	0
gene-LOC117889984	1158.71589275454	1790.17324873482	1330.78196748082	1500.88415839412	1931.62014990435	1646.65803093618
gene-LOC117891550	6.84281039028273	9.67661215532335	8.64705631891371	11.1703151166004	11.043566345607	13.4294569649751
gene-LOC117890393	0	0	0	0	0	0
gene-LOC117891340	33.0735835530332	42.5770934834227	41.5058703307858	39.6038445043104	49.1940682667949	45.453546650685
gene-LOC117890628	3.42140519514136	9.67661215532335	9.51176195080508	7.10838234692751	15.0594086531005	15.495527267279
gene-LOC117890627	501.8060952874	609.626565785371	429.758699050012	452.905503818524	552.17831728035	471.064028925281
gene-LOC117890629	392.321129042876	659.944948993052	335.505785173852	319.877205611738	438.73077209366	778.908503968557
gene-LOC117890630	24541.739464749	35159.9702663674	17926.21245474	19922.764752053	20394.4551586055	40787.3268729317
gene-LOC117889823	0	0	0.864705631891371	0	1.00396057687336	0
gene-LOC117891266	112.906371439665	152.890472054109	133.164667311271	143.183130130968	106.419821148577	155.988307823942
gene-LOC117891267	0	0	0	0	0	0
gene-LOC117889757	4224.2949476012	3963.54033882044	4568.23985328211	3665.89432462976	3780.91553250509	3989.58175374876
gene-LOC117889758	0	0	0	0	0	0
gene-LOC117889824	1.14046839838045	0.967661215532335	0	0	0	0
gene-LOC117891091	0	0	0	0	0	0
gene-LOC117889825	0	1.93532243106467	0.864705631891371	0	1.00396057687336	0
gene-LOC117889826	2.28093679676091	0	0	0	0	0
gene-LOC117889827	0	0.967661215532335	0	0	0	0
gene-LOC117889833	0	0	0.864705631891371	0	0	0
gene-LOC117891447	0	0	0	0	0	0
gene-LOC117889849	0	0	0	3.04644957725465	2.00792115374673	2.06607030230386
gene-LOC117889854	0	0	0.864705631891371	0	2.00792115374673	0
gene-LOC117889855	1.14046839838045	2.902983646597	0.864705631891371	1.01548319241822	0	2.06607030230386
gene-LOC117890979	255.464921237222	296.104331952894	175.535243273948	306.675924110301	332.310950945084	266.523068997198
gene-LOC117890978	4.56187359352182	13.5472570174527	6.91764505513097	27.4180461952918	15.0594086531005	12.3964218138232
gene-LOC117889860	1.14046839838045	1.93532243106467	3.45882252756549	2.03096638483643	3.01188173062009	5.16517575575966
gene-LOC117889828	3417.98378994622	3621.95592973753	3668.0812904832	3535.91247600023	3531.9333094405	3440.00705333593
gene-LOC117889861	0	0	0	0	0	0
gene-LOC117889831	1351.45505208084	1301.50433489099	1366.23489838837	1249.04432667441	1168.6101114806	1215.88237290582
gene-LOC117889829	0	0	0	0	0	0
gene-LOC117889832	14.8260891789459	19.3532243106467	6.0529394232396	5.07741596209108	9.03564519186028	9.29731636036739
gene-LOC117892600	107.204029447763	185.790953382208	63.9882167599615	106.625735203913	134.530717301031	137.393675103207
gene-LOC117892605	1.14046839838045	1.93532243106467	0	8.12386553934572	5.01980288436682	5.16517575575966
gene-LOC117892604	427.67564939267	560.275843793222	196.288178439341	451.890020626106	513.023854782289	587.797001005449
gene-LOC117892601	1546.4751482039	1216.35014792414	1514.96426707368	1599.38602805869	1342.29529127969	1259.2698492542
gene-LOC117892602	1827.03037420549	1397.30279522869	1716.44067930437	1809.59104888926	1400.52500473834	1516.49560189104
