C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C	W_PT1_G23_C	W_PT2_G23_C	W_PT3_G23_C	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W
gene-LOC117894031	1878.58767809796	1634.4334805608	2116.56687189329	1776.83891298809	1585.11182426138	1607.50926898368	1075.78826109394	1485.56650489963	1459.07500241807	1552.49666134819	1537.81714212883	1441.69602712729
gene-LOC117894030	3147.96227189641	2826.20789346971	3014.76973293123	3201.4519642112	3212.47955541138	3050.81942979743	2193.14798185316	2738.34918165828	2672.14317303309	2786.38745048285	2864.2107236777	2692.79856174661
gene-LOC117893631	3577.22985442774	3537.86747146389	4360.61432319717	3871.17719432769	3451.58615048852	3795.46238534809	3601.50792026927	3267.66676597882	3206.57180763971	3854.37695704479	3658.36389899046	3595.72192290166
gene-LOC117893456	191.869601282942	293.971021850866	249.122353657326	209.185781752436	246.321018204466	214.279836161768	574.902869029469	276.249688167291	311.750036853861	222.458537995248	232.460730786915	322.6247387146
gene-LOC117893457	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894159	149907.611081458	169690.516026223	162694.413353725	175114.130786213	177054.31112712	167414.126707904	117457.62443912	188580.0144022	167799.987523728	167292.591056121	182699.408379371	167040.821813685
gene-LOC117893348	836.854984126732	716.199670995738	840.787943593474	724.295434051914	638.991762706146	623.135615504911	399.491588002841	677.101508410037	717.87338418389	682.457548765083	756.286268940236	597.334912273566
gene-LOC117894798	2131.1617860015	1688.91459657949	1818.78780853727	1947.16409496833	1584.08119238604	1652.66402373042	987.575651560322	1531.9300889277	1597.98403244479	1787.20927135165	1457.87589534237	1583.31018636505
gene-LOC117893776	3960.96905699362	4590.03402457491	5127.44406804863	4247.38087297338	4397.70621204375	4421.8819830164	3555.88070844153	4010.45001842864	4526.73778003106	3807.24591085935	4251.61209882675	4661.55480558587
gene-LOC117893777	156.097302738665	157.768231804133	181.002960079151	175.286109610737	184.483105684516	183.08200560948	118.630750752113	92.7271680561535	123.003415901523	159.302936106767	128.32673826246	136.290318664913
gene-LOC117894474	146.341221317498	132.797720295565	129.426847798532	152.135114001772	150.472253798544	114.118380178106	259.568138397785	132.329396080136	153.754269876904	139.507896708884	134.637889324548	152.261840383458
gene-LOC117894926	0	0	0	0	0	0.820995540849685	0	0	0	0	0	0
gene-LOC117893424	1397.28766132041	2753.56640544479	1402.28637351643	2445.73732183283	3102.20194475081	2507.32038175494	4400.49109627495	1145.56688869373	1635.09713207025	1410.16090186818	1049.75479332734	1456.60278073126
gene-LOC117893668	6988.60632469565	7350.41056952203	6565.73640674209	5195.74487166921	7243.28081983677	6512.1366300197	7398.70588237749	9196.41007356914	9077.86416838742	6658.67420507811	7893.14626165164	8489.39617746371
gene-LOC117894305	170.189420347017	111.232278538165	190.73430201889	69.4529868268958	222.616485071819	183.903001150329	201.773670082653	207.67022012576	261.912445928244	157.417694259349	220.890287173087	155.456144727167
gene-LOC117894475	756.638314663807	618.587671462246	639.349165440871	520.07057992997	659.604400212796	646.944486189552	863.875210605128	1195.79410472415	1265.02651009067	869.096491659402	919.324338044181	913.571042300748
gene-LOC117893454	21.6801809359257	11.3502325038944	17.5164154915307	31.4192083264529	23.7045331326474	7.38895986764717	29.4042031778741	23.1817920140384	16.9659884002101	26.393385863843	19.9853116966126	21.2953622913927
gene-LOC117893453	2097.55750555081	2090.71282721735	2092.23851704395	2030.67304341495	1930.37350249776	2064.80378523696	1979.20705528311	1954.9977931839	2004.10737977482	2268.88856336679	2011.15347178544	2261.56747534591
gene-LOC117894418	3824.38391709729	3686.55551726491	4762.5187453084	3489.18576677977	3485.5970023745	3571.33060269613	1953.8586042677	3053.23518984897	3290.34137536575	3212.45210799918	3457.45892351399	3284.80963344733
gene-LOC117894422	698.101826136807	761.600601011316	727.904377092498	746.61960838913	904.89478654193	767.630830694456	873.000652970675	1259.54403276275	903.438882311188	822.908066397677	980.332131644367	794.317013468949
gene-LOC117894419	4622.21457553936	4797.74327939617	4681.74860720857	4689.73025335897	4836.75539093539	5085.24638002295	7593.38198617583	3845.27975032861	4025.18074794985	4488.76083870073	3555.28176497635	4404.94568997458
gene-LOC117894250	1.08400904679628	2.27004650077889	0	1.65364254349752	3.09189562599748	0	0	0.965908000584932	2.12074855002626	0	3.1555755310441	0
gene-LOC117893094	7782.10094695053	9101.75144487294	8579.15105407415	9494.38866349101	9531.28358307491	8264.14111419293	8577.9158236143	8911.46721339658	9052.41518578711	9280.10299391194	9506.69721652553	9483.88959647175
gene-LOC117893093	12802.1468426641	12849.5982176589	14605.7711173547	15043.1862181969	12995.2373160674	13637.5569290541	9679.05253572365	11494.3052069607	10939.8813953105	12645.2596915519	11427.390856421	12138.3565060939
gene-LOC117894560	1297.55882901515	1349.54264471305	1287.45653862751	1492.41239550651	1373.83228981821	1255.30218195917	919.641802839027	1241.19178075164	1215.18891916505	1470.48864098554	1446.30545172855	1166.98585356832
gene-LOC117893732	976.692151163453	909.153623561944	707.468559019046	866.5086927927	994.559759695857	686.352272150337	958.171448382448	1267.27129676743	977.665081562108	1020.8584603765	1104.45143586544	988.104810320622
gene-LOC117893731	10518.1397810644	11377.4730619038	10956.5178899525	12073.2442100754	10614.4776840494	11204.9471415165	8778.67555565633	11682.6572670748	12025.7046529239	11863.8269457974	12272.0332402305	12526.9968679118
gene-LOC117894857	10.8400904679628	6.81013950233666	15.5701471035828	2.48046381524628	7.21442312732746	10.6729420310459	15.2090706092452	15.4545280093589	9.54336847511819	8.48358831337811	5.25929255174017	14.9067536039749
gene-LOC117893786	1745.25456534202	1539.09152752808	1687.41469235079	1677.62036037823	1568.62171425606	1808.65317649186	1732.82011141334	1134.9419006873	1285.17362131592	1425.24283664752	1172.82223903806	1477.89814302265
gene-LOC117893369	107028.549226384	125246.410610724	120121.738635754	133305.913180237	133220.506837354	124774.081302794	84169.0246276442	133442.12209681	129809.958372833	124195.962424161	138483.484038381	130184.938295971
gene-LOC117895909	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895910	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893368	2176.69016596694	1863.70817713947	2082.50717510421	1993.46608618626	1669.62363803864	1737.22656443793	1327.2448951668	1840.0547411143	1537.54269876904	1808.88955259695	1890.18974309542	1648.2610413538
gene-LOC117893372	1582.65320832258	1527.74129502419	1639.73111684607	1610.64783736658	1461.43599922148	1517.19975949022	571.86105490762	1445.96427687564	1339.25270934159	1439.38215050315	1458.92775385272	1323.50676641006
gene-LOC117893371	17.3441447487406	21.5654417573994	13.623878715635	30.5923870547041	20.6126375066499	18.0619018986931	19.2648227717106	15.4545280093589	24.388608325302	32.0491114060951	24.1927457380048	38.3316521245069
gene-LOC117893370	1.08400904679628	5.67511625194721	11.6776103276871	4.1341063587438	4.12252750132998	1.64199108169937	11.1533184467798	3.86363200233973	11.6641170251444	12.2540720082128	7.36300957243624	5.32384057284818
gene-LOC117893373	0	0	0	0.82682127174876	0	0	0	0	1.06037427501313	0	0	0
gene-LOC117893529	1.08400904679628	0	0	0	0	0	2.02787608123269	0	0	0	0	0
gene-LOC117894607	0	0	0	0	0	0	0	0	0	0	1.05185851034803	0
gene-LOC117894308	173.441447487406	164.578371306469	107.044761337132	148.001007643028	203.034479440501	143.674219648695	307.223226306753	163.238452098854	182.384375302259	220.573296147831	116.756294648632	237.443289549029
gene-LOC117894917	1.08400904679628	0	0	0	0	0	2.02787608123269	0	3.1811228250394	0	0	0
gene-Trnap-agg	1.08400904679628	2.27004650077889	3.89253677589571	5.78774890224132	2.06126375066499	4.92597324509811	5.06969020308174	0.965908000584932	6.36224565007879	6.59834646596075	1.05185851034803	4.25907245827854
gene-Trnal-caa-4	0	0	0	0	0	0.820995540849685	1.01393804061635	0	0	0	0	0
gene-LOC117893012	2339.29152298638	2959.00561376528	2512.63248884068	2545.78269571443	3138.27406038744	2903.86122798534	4965.25458489825	2051.5885932424	2718.79964113367	2408.39646007567	1800.78176971583	2888.71589482742
gene-LOC117893013	15.176126655148	10.215209253505	15.5701471035828	10.7486765327339	16.4901100053199	16.4199108169937	22.3066368935596	15.4545280093589	23.3282340502889	16.0245557030475	9.4667265931323	7.45337680198745
gene-Trnal-aag-5	1.08400904679628	2.27004650077889	0.973134193973928	1.65364254349752	3.09189562599748	0.820995540849685	2.02787608123269	3.86363200233973	0	0	1.05185851034803	0
gene-LOC117894150	33.6042804506848	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893305	11.9240995147591	7.9451627527261	7.78507355179142	49.6092763049256	24.7351650079799	21.3458840620918	89.2265475742386	22.2158840134534	19.0867369502364	10.3688301607955	12.6223021241764	13.8419854894053
gene-LOC117893666	149.593248457887	182.7387433127	117.749237470845	310.884798177534	258.688600708456	123.970326668302	301.139598063055	480.056276290711	518.523020481421	334.630427916581	455.454734980699	391.834666161626
gene-LOC117893855	1118.69733629377	881.913065552597	1324.43563799852	864.028228977454	872.945198406623	1018.03447065361	1548.28338802116	1444.99836887506	1679.6328516208	1118.8910364422	1453.66846130098	1248.97299839018
gene-LOC117893853	1.08400904679628	5.67511625194721	0	0	1.03063187533249	0.820995540849685	9.12544236554713	5.79544800350959	10.6037427501313	0	3.1555755310441	1.06476811456964
gene-LOC117893309	0	0	0	0.82682127174876	1.03063187533249	0	0	0	0	0.942620923708679	0	0
gene-LOC117894329	16.2601357019443	12.4852557542839	17.5164154915307	14.0559616197289	0	2.46298662254906	12.1672564873962	0	2.12074855002626	15.0819347793389	0	0
gene-LOC117893312	0	2.27004650077889	0	0	0	0	0	0	0	0	0	0
gene-LOC117893885	0	0	0.973134193973928	0	0	0	0	0	4.24149710005253	0	0	3.19430434370891
gene-LOC117893460	117.072977053999	85.1267437792082	57.4149174444618	108.313586599088	87.603709403262	81.2785585441188	156.146458254917	99.488524060248	118.761918801471	123.483341005837	80.9931052967986	84.1166810510013
gene-LOC117894411	8.67207237437028	7.9451627527261	12.6507445216611	9.92185526098512	3.09189562599748	6.56796432679748	11.1533184467798	8.69317200526439	2.12074855002626	6.59834646596075	6.3111510620882	9.58291303112672
gene-LOC117894412	1813.54713529018	1931.80957216283	1849.92810274444	1768.5707002706	1836.5860018425	1820.14711406375	1235.99047151133	1910.566025157	1836.56824432274	1855.07797785868	2064.79825581319	1668.49163553062
gene-LOC117894983	609.213084299512	872.832879549482	841.761077787448	772.251067813342	769.882010873373	756.13689312256	504.941144226941	748.578700453322	699.847021508667	684.342790612501	758.389985960932	775.151187406695
gene-LOC117894982	21.6801809359257	21.5654417573994	15.5701471035828	4.96092763049256	19.5820056313174	22.1668796029415	11.1533184467798	20.2840680122836	7.42261992509192	5.65572554225207	19.9853116966126	4.25907245827854
gene-LOC117894984	288.346406447812	330.291765863328	249.122353657326	197.610283947954	230.861540074479	199.501916426473	309.251102387986	339.033708205311	341.440516554228	307.294421129029	353.424459476939	314.106593798043
gene-LOC117894979	183.197528908572	304.186231104371	281.235782058465	245.565917709382	330.832831981731	325.114234176475	639.794903628915	302.329204183084	295.844422728664	222.458537995248	247.186749931788	397.158506734474
gene-LOC117894985	288.346406447812	350.722184370338	234.525340747717	326.59440234076	325.679672605068	300.484367950985	311.278978469219	276.249688167291	194.048492327403	180.983217352066	273.483212690489	233.18421709075
gene-LOC117894981	4618.96254839897	3744.44170303477	4098.84122501818	3575.17517904164	3090.86499412215	3779.0424745311	4321.40392910687	2761.53097367232	3112.19849716354	3708.27071386994	2947.30754599519	3219.85877845858
gene-LOC117894980	495.392134385902	434.713904899157	550.793953789243	395.220567895907	448.324865769635	509.838230867654	413.68672057147	385.397292233388	430.511955655332	458.113768922418	380.772780745988	494.052405160311
gene-LOC117893462	6376.14121325575	6915.69666462287	6983.21097595691	6499.642017217	6775.37394843582	6724.77447509977	5795.66984016304	6212.72025976228	6050.49561322493	6156.25725274138	6428.95921524718	6159.68354278534
gene-LOC117893152	1736.58249296765	1837.60264238051	1687.41469235079	1694.98360708496	1848.95358434649	1945.75943181375	2762.98116067955	1868.06607313126	2241.63121737776	1901.26640312041	1498.89837724595	2133.79530159755
gene-LOC117893313	55.2844613866105	81.7216740280399	78.8238697118882	99.2185526098512	121.614561289234	106.729420310459	108.491370345949	73.4090080444548	88.0110648260899	78.2375366678203	78.8893882761025	80.9223767072923
gene-LOC117893153	485.636052964736	560.701485692385	538.143209267582	547.355681897679	445.232970143637	517.227190735302	448.160613952426	472.329012286032	460.202435355699	541.064410208782	535.395981767149	500.441013847729
gene-LOC117895333	1358.26333563574	1356.35278421538	1275.77892829982	1439.49583411459	1392.3836635742	1793.87525675656	3216.21146483505	1225.73725274228	1382.72805461712	1599.62770753363	1039.23620822386	1508.77641834517
gene-LOC117895335	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895338	34.6882894974811	38.5907905132411	24.3283548493482	28.1119232394578	43.2865387639648	31.197830552288	73.003538924377	117.840776071362	77.4073220759586	85.7785040574898	102.030275503759	54.3031738430514
gene-LOC117895334	3057.98952101232	3878.37444658073	2584.64441919475	2000.907477632	3466.01499674318	2265.94769274513	1990.36037372989	2154.94074930498	2269.2009485281	2028.52022782108	2014.30904731648	2352.07276508433
gene-LOC117895336	137.669148943128	112.367301788555	133.319384574428	123.196369490565	164.901100053199	132.180282076799	192.648227717106	103.352156062588	139.969404301733	107.458785302789	100.978416993411	171.427666445711
gene-LOC117893319	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895337	0	0	0	0	0	0	0	0	0	0.942620923708679	0	0
gene-LOC117893321	0	0	0	1.65364254349752	0	0	0	0	0	0	0	0
gene-LOC117894062	15970.7052864497	17227.382894411	18534.3138584274	18856.4859235022	17002.3340473602	19386.1677060836	18896.7632629669	15406.2326093297	17734.7597495946	17007.7093264757	17569.1926983432	19518.264308176
gene-LOC117894953	711.109934698363	617.452648211857	637.402897052923	606.059992191841	474.090662652947	573.05488751308	390.366145637294	490.681264297146	484.591043681001	558.031586835538	519.618104111929	432.295854515272
gene-LOC117893712	594.036957644364	666.258647978603	577.068577026539	601.099064561349	598.797119568179	604.252718065368	568.819240785771	476.192644288372	494.134412156119	607.047874868389	522.773679642973	458.915057379513
gene-LOC117893709	473.711953449976	489.19502091785	453.48053439185	495.265941777507	431.834755764315	399.824828393797	245.373005829156	437.556324264974	431.572329930345	476.023566472883	454.402876470351	432.295854515272
gene-LOC117893711	202.709691750905	287.160882348529	227.713401389899	255.487772970367	280.331870090438	236.446715764709	107.477432305333	205.738404124591	203.591860802521	140.450517632593	211.423560579955	174.62197078942
gene-LOC117893710	43.3603618718514	43.1308835147988	53.522380668566	35.5533146851967	27.8270606339773	46.7967458284321	64.8920345994462	33.8067800204726	49.8375909256172	45.2458043380166	35.7631893518331	48.9793332702033
gene-LOC117894431	1350.67527230817	1508.44589976757	1574.53112584982	1495.71968059351	1690.23627554529	1821.78910514545	2454.74399633218	2307.5542133974	2324.34041082879	1747.61919255589	1914.38248883342	2088.01027267106
gene-LOC117893325	1.08400904679628	1.13502325038944	6.8119393578175	0.82682127174876	6.18379125199496	3.28398216339874	0	3.86363200233973	1.06037427501313	0.942620923708679	2.10371702069607	11.712449260266
gene-LOC117893787	0	4.54009300155777	0	2.48046381524628	0	0	0	0.965908000584932	0	0.942620923708679	0	2.12953622913927
gene-LOC117893327	1.08400904679628	3.40506975116833	0	0	0	0.820995540849685	0	0.965908000584932	0	0	0	3.19430434370891
gene-LOC117894877	48.7804071058328	70.3714415241455	52.5492464745921	57.8774890224132	65.9604400212796	53.3647101552295	66.9199106806789	28.011332016963	46.6564681005778	39.5900787957645	22.0890287173087	68.1451593324567
gene-LOC117893633	1.08400904679628	0	0	1.65364254349752	0	0	0	0	2.12074855002626	0	0	2.12953622913927
gene-LOC117893598	797.830658442066	708.254508243012	1275.77892829982	867.335514064449	918.293000921252	1178.1286011193	833.457069386637	1287.55536477971	1527.99933029392	947.334028327222	1194.91126775537	1667.42686741605
