C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C
gene-LOC117901344	1.11520688853292	0	0	0	0	1.88445224814286
gene-LOC117900923	4.46082755413166	6.45695090433574	2.54758822510349	2.09331234355707	0	0.942226124071432
gene-LOC117900925	1.11520688853292	5.53452934657349	5.09517645020698	3.1399685153356	3.33006505635991	7.53780899257145
gene-LOC117901346	4.46082755413166	0.922421557762249	0	0	0	0
gene-LOC117900931	0	0	0	3.1399685153356	0	0
gene-LOC117901347	0	0	0.849196075034497	1.04665617177853	1.1100216854533	0.942226124071432
gene-LOC117901348	0	1.8448431155245	0	3.1399685153356	1.1100216854533	3.76890449628573
gene-LOC117900926	515.225582502207	180.794625321401	116.339862279726	441.688904490541	135.422645625303	219.538686908644
gene-LOC117901349	0	0	1.69839215006899	0	0	0
gene-LOC117901350	0	0	0	0	1.1100216854533	1.88445224814286
gene-LOC117900929	2.23041377706583	0	0	7.32659320244973	0	0
gene-LOC117900927	0	0	0	0	0	0
gene-LOC117900956	0	0	0	1.04665617177853	0	0.942226124071432
gene-LOC117901672	829.713925068489	1055.25026208001	994.408603865396	1126.2020408337	1371.98680322028	700.074010185074
gene-LOC117900209	0	3.689686231049	3.39678430013799	1.04665617177853	0	0
gene-LOC117900208	7622.43908312248	8011.23122916513	8736.52921995491	6333.3164954319	6898.78477509227	7241.94998961302
gene-LOC117900234	2609.58411916702	3103.02612031221	3295.72996720888	3504.20486311453	2926.01716285491	3197.91546509844
gene-LOC117900235	521.916823833405	555.297777772874	720.967467704288	706.49291595051	778.125201502765	690.651748944359
gene-LOC117900232	2231.52898395436	1913.1023107989	2065.2448544839	2501.50825055069	2334.37560450829	2422.46336498765
gene-LOC117900970	153.898550617542	216.769066074129	129.077803405244	242.82423185262	225.33440214702	186.560772566143
gene-LOC117900971	0	0.922421557762249	1.69839215006899	4.18662468711413	2.2200433709066	1.88445224814286
gene-LOC117900618	2.23041377706583	0.922421557762249	2.54758822510349	0	0	0.942226124071432
gene-LOC117900572	76.9492753087712	96.8542635650361	81.5228232033117	52.3328085889266	96.5718866344373	41.457949459143
gene-LOC117900573	683.621822670677	754.54083424952	519.707997921112	449.01549769299	531.700387332132	465.459705291287
gene-LOC117900116	389.207204097988	543.306297521965	393.177782740972	329.696694110238	446.228717552228	326.952465052787
gene-LOC117900390	198.506826158859	229.6829678828	220.790979508969	333.883318797352	359.64702608687	354.277022650858
gene-LOC117900624	3.34562066559875	4.61210778881125	5.09517645020698	1.04665617177853	0	5.65335674442859
gene-LOC117901437	36.8018273215862	61.8022443700707	52.6501566521388	16.7464987484565	48.8409541599453	31.0934620943572
gene-LOC117901438	4.46082755413166	1.8448431155245	3.39678430013799	4.18662468711413	1.1100216854533	12.2489396129286
gene-LOC117901439	1641.58453992045	1411.30498337624	1530.25132721216	1497.76498181508	1541.82012109464	1570.69094882708
gene-LOC117900230	970.229993023637	874.455636758612	1008.84493714098	846.744842968833	1152.20250950053	1216.41392617622
gene-LOC117900229	7064.83563885602	6212.50919152875	7320.07016679736	7344.38635736996	6960.94598947766	8288.76321345638
gene-LOC117900698	3845.23335166149	3420.33913618242	4291.83696322435	3584.79738834147	4050.4691302191	4313.51119599901
gene-LOC117900697	2092.12812288775	1799.64445919415	2225.74291266542	2246.12414463673	2102.38107224855	2357.44976242672
gene-LOC117901959	2066.47836445149	1625.30678477708	2194.32265788914	3321.04003305328	2111.26124573218	2766.37590027372
gene-LOC117901955	351.290169887868	615.25517902742	349.868782914213	506.58158714081	274.175356306966	325.068012804644
gene-LOC117901960	5139.98854924821	4998.60242151363	5521.4728798743	5678.10973189854	5378.05506602125	5228.41276247237
gene-LOC117901952	0	0	0	0	0	0
gene-LOC117901956	0	0	0	0	0	0
gene-LOC117901957	812.985821740496	1271.09690659638	839.005722134083	1714.42280937324	882.467239935375	934.68831507886
gene-LOC117901958	0	0	0	0	0	0
gene-LOC117901961	5860.41219924047	4824.26474709656	6018.25258376948	7296.24017346815	5621.14981513552	5709.89031187288
gene-LOC117901953	982.497268797499	1105.98344775694	907.790604211877	562.054364245072	732.61431239918	755.665351505288
gene-LOC117901962	0	0	0	0	0	0
gene-LOC117900350	250.921549919906	151.277135473009	117.189058354761	168.511643656344	244.204770799727	314.703525439858
gene-LOC117900957	923.391303705254	1215.75161313064	1096.31213286954	732.659320244973	1012.33977713341	538.953342968859
gene-LOC117901404	2306.24784548607	1955.53370245597	2426.15318637356	2085.98575035462	1843.74601953794	1639.47345588429
gene-LOC117902468	2764.5978766731	3147.30235508479	2967.09108617053	1499.85829415864	1734.96389436351	2190.67573846608
gene-LOC117902475	60.2211719807774	77.4834108520289	59.4437252524148	108.852241864967	75.4814746108246	55.5913413202145
gene-LOC117902479	3154.92028765962	2915.77454408647	3549.6395936442	3558.63098404701	3462.15763692885	3371.28507192758
gene-LOC117902477	5032.92868794905	5420.14907341098	5022.14558775402	5457.26527965327	5596.72933805555	5608.12989047316
gene-LOC117902469	965.769165469505	1083.84533037064	878.917937660704	542.16789698128	709.30385700466	517.282142115216
gene-LOC117902476	1.11520688853292	11.069058693147	5.09517645020698	7.32659320244973	3.33006505635991	5.65335674442859
gene-LOC117902481	0	0	0	3.1399685153356	0	0
gene-LOC117902483	1330.44181801977	1071.85385011973	1181.23174037299	970.2502712387	1254.32450456223	1322.88547819629
gene-LOC117902484	80894.8772804006	72010.6837498255	78213.5060989023	71345.3179492837	74802.1413393271	84558.1990525425
gene-LOC117902480	1059.44654410627	1005.43949796085	1264.45295572637	1108.40888591347	1262.0946563604	1052.46658058779
gene-LOC117902474	4976.05313663387	3986.70597264844	4966.94784287677	3638.17685310218	3796.27416425029	4470.86295871894
gene-LOC117902473	7248.84477546395	6754.89306749295	7074.65250111239	6302.96346645032	6085.138879655	6325.16397089152
gene-LOC117902472	4403.95200281648	4040.20642299865	4375.90737465276	4610.52043668444	3910.60639785198	4385.12038142844
gene-LOC117902482	1.11520688853292	2.76726467328675	0	0	2.2200433709066	0
gene-LOC117902471	1094.01795765079	1765.51486155694	868.72758476029	1250.75412527535	1767.15452324166	1193.8004991985
gene-LOC117901351	2.23041377706583	0.922421557762249	0.849196075034497	0	3.33006505635991	1.88445224814286
gene-LOC117902478	11.1520688853292	21.2156958285317	15.2855293506209	10.4665617177853	16.6503252817995	13.191165737
gene-LOC117901154	1.11520688853292	0	0	1.04665617177853	0	0
gene-LOC117901155	2233.75939773143	2516.36600957542	2454.1766568497	2522.44137398626	2629.64137283887	2756.95363903301
gene-LOC117901149	3164.95714965641	3923.98130672061	2896.60781194267	2691.99967381439	2944.88753150761	3058.46599873587
gene-LOC117901151	2.23041377706583	3.689686231049	0.849196075034497	2.09331234355707	1.1100216854533	2.8266783722143
gene-LOC117901153	16.7281033279937	34.1295976372032	16.1347254256554	18.8398110920136	12.2102385399863	10.3644873647857
gene-LOC117901157	0	0	0	0	0	0
gene-LOC117901158	1620.39560903833	2167.69066074129	1373.99924940582	1808.6218648333	1786.02489189436	1572.57540107522
gene-LOC117901159	1349.40033512483	2233.1825913424	1809.63683589851	1279.01384191337	1829.31573762704	3538.05909588823
gene-LOC117901150	4563.42658787669	5227.36296783867	3761.08941632779	2770.49888669778	2773.9441919478	2951.9944467158
gene-LOC117901156	6328.7990924243	13768.0641711593	5875.58764316369	7631.17014843728	7106.35883027204	5607.18766434909
gene-LOC117901160	0	0	0	0	0	0
gene-LOC117901161	0	0	0	0	0	0
gene-LOC117901750	107.05986129916	128.216596528953	160.49805818152	217.704483729935	105.452060118064	186.560772566143
gene-LOC117900328	936.773786367649	1095.83681062155	683.60284040277	522.281429717488	771.465071390045	686.882844448074
gene-LOC117900329	0	0	0	0	0	0
gene-LOC117902049	844.211614619417	774.834108520289	655.579369926632	760.919036882993	710.413878690114	764.145386621931
gene-LOC117902054	1812.21119386599	2210.12205239835	950.250407963602	1667.3232816432	2056.87018314497	2803.12271911251
gene-LOC117902053	517.455996279273	681.669531186302	355.813155439454	780.805504146785	392.947676650469	272.303349856644
gene-LOC117902055	46.8386893183825	29.517489848392	23.7774901009659	59.6594017913764	116.552276972597	156.409536595858
gene-LOC117902051	14360.5191036384	16682.916293688	13891.9985914893	15559.5906496597	15649.0857215207	14109.8362079697
gene-LOC117902050	837.52037328822	1139.19062383638	872.973565135463	837.324937422826	773.685114760952	797.123300964431
gene-LOC117901488	13.382482662395	16.6035880397205	14.4363332755864	10.4665617177853	21.0904120236127	9.42226124071432
gene-LOC117901487	936.773786367649	977.766851227984	669.166507127184	1247.61415676001	991.249365109799	944.110576319575
gene-LOC117902548	1205.53864650408	1022.04308600057	1032.62242724195	1022.58307982763	1162.19270466961	989.337430275003
gene-LOC117902549	88.1013441941003	113.457851604757	59.4437252524148	97.3390239754035	42.1808240472255	59.3602458165002
gene-LOC117902555	40.147447987185	27.6726467328675	25.4758822510349	13.6065302331209	25.530498765426	15.0756179851429
gene-LOC117902554	215.234929486853	177.104939090352	142.664940605795	159.091738110337	103.232016747157	104.587099771929
gene-LOC117902557	0	0	0	0	0	0
gene-LOC117902556	148.322516174878	57.1901365812594	58.5945291773803	51.2861524171481	81.0315830380911	55.5913413202145
gene-LOC117902547	1.11520688853292	0.922421557762249	0.849196075034497	0	3.33006505635991	2.8266783722143
gene-LOC117902553	57.9907582037116	54.4228719079727	58.5945291773803	81.6391813987256	52.1710192163052	61.2446980646431
gene-LOC117902546	22.3041377706583	12.9139018086715	22.9282940259314	13.6065302331209	19.9803903381594	21.6712008536429
gene-LOC117902551	11525.6631929877	14858.3664524343	12995.2475362529	13226.5940427653	14950.8820813705	14263.4190661933
gene-LOC117902552	12.2672757738621	13.8363233664337	4.24598037517249	29.3063728097989	6.66013011271981	9.42226124071432
gene-LOC117900368	1708.49695323243	1718.47136211107	2206.21140293962	2049.35278434237	1907.01725560877	2183.13792947351
gene-LOC117900369	1608.12833326446	2245.17407159331	1751.04230672113	1552.19110274756	1504.07938378922	1538.65526060865
gene-LOC117901594	1667.23429835671	2211.96689551387	1597.33781713989	1972.94688380253	1857.06627976337	1725.21603317479
gene-LOC117901597	3123.6944947807	3355.76962713906	3285.53961430847	3126.36198510248	3231.27312635456	3183.78207323737
gene-LOC117901599	1065.02257854893	882.757430778472	971.480309839465	738.939257275644	841.396437573603	869.674712517931
gene-LOC117901593	4628.1085874116	3929.51583606718	4720.68098111677	3482.22508350718	3540.96917659603	3904.58505815201
gene-LOC117901596	1869.08674518117	1897.42114431695	2199.41783433935	2172.85821261223	2402.08692732095	2233.07591404929
gene-LOC117901592	3585.39014663332	3580.84048723305	3754.29584772751	3825.52830785054	3727.45281975219	3739.69548643951
gene-LOC117901595	2135.62119154053	1941.69737908953	2347.17795139535	2345.55648095569	2247.79391304294	2173.71566823279
gene-LOC117901390	818.56185618316	632.781188624903	726.062644154495	610.200548146885	929.088150724414	994.990787019432
gene-LOC117901389	16.7281033279937	17.5260095974827	37.3646273015179	8.37324937422826	11.100216854533	13.191165737
gene-LOC117900339	2.23041377706583	1.8448431155245	0	3.1399685153356	3.33006505635991	0.942226124071432
gene-LOC117900681	339.022894114006	302.554270946018	292.123449811867	274.223917005976	330.786462265084	318.472429936144
gene-LOC117900682	4797.6200344686	5119.43964558048	5372.86356674326	5781.72869290461	4970.67710745989	5072.00322587652
gene-LOC117902724	18655.1808313786	14864.8234033386	20753.5028777681	13961.3466753538	14968.6424283378	16818.7363146751
gene-LOC117902725	893.280717714865	585.737689179028	895.901859161394	707.539572122288	950.178562748027	971.435133917646
gene-LOC117900603	2305.13263859754	2262.7000811908	2948.40877251977	2207.39786628093	2598.56076564618	2764.49144802558
gene-LOC117900602	1933.76874471608	1783.96329271219	2040.6181683079	1550.09779040401	1496.30923199105	1423.70367347193
gene-LOC117900352	11111.921437342	10099.5936359389	11151.642857353	10894.6440920427	11246.7397170129	11996.4230116775
gene-LOC117900149	3870.88311009775	3303.19159834661	4260.41670844807	4268.26386851286	2910.47685925856	3603.07269844915
gene-LOC117900150	0	0	0	0	0	0
gene-LOC117900148	1005.91661345669	965.775370977075	971.480309839465	1030.95632920185	1098.92146859877	912.074888101146
gene-LOC117900921	2585.0495676193	2227.64806199583	2560.32616622901	2959.94365378969	2182.30263360119	2366.87202366744
gene-LOC117900919	4.46082755413166	11.9914802509092	8.49196075034497	17.7931549202351	3.33006505635991	12.2489396129286
gene-LOC117900920	0	0	5.09517645020698	4.18662468711413	0	0.942226124071432
gene-LOC117901476	4902.4494819907	5811.25581390217	4167.85433626931	6084.21232654861	4948.47667375082	6560.72050190938
gene-LOC117901835	905.547993488728	738.859667767562	1711.13009119451	873.957903435075	1258.76459130404	1006.29750050829
gene-LOC117901894	64.6819995349091	20.2932742707695	16.9839215006899	28.2597166380204	19.9803903381594	20.7289747295715
gene-LOC117900861	1089.55713009666	1404.84803247191	1184.62852467312	859.304717030175	1252.10446119133	794.296622592217
gene-LOC117901358	0	0.922421557762249	2.54758822510349	1.04665617177853	1.1100216854533	0
gene-LOC117900860	69.1428270890408	85.7852048718892	71.3324703028977	97.3390239754035	77.7015179817312	57.4757935683573
gene-LOC117900859	213.004515709787	368.9686231049	267.496763635867	344.349880515137	314.136136983285	251.574375127072
gene-LOC117902489	2317.3999143714	2764.49740861346	2664.77728345825	2846.90478723761	3333.39512141627	3242.2000929298
gene-LOC117902488	363.557445661731	448.296877072453	320.146920288005	361.096379263594	362.97709114323	358.988153271215
gene-LOC117902487	215.234929486853	303.47669250378	191.918312957796	176.884893030572	255.30498765426	195.983033806858
gene-LOC117902486	480.654168957687	719.488815054554	394.876174891041	597.640674085542	609.401905313863	474.881966532002
gene-LOC117902485	7639.16718645047	7301.88905124596	7725.13669458882	6475.66173479378	5243.7424420814	5437.58696201623
gene-LOC117902490	562.06427182059	569.134101139308	532.44593904663	821.625094846148	376.297351368669	367.468188387858
gene-LOC117902409	3289.8603211721	3205.41491322382	3258.36533990737	3009.13649386328	3305.64457927993	3340.19160983323
gene-LOC117902408	5125.49085969728	4619.48716127334	5171.60409696009	5003.01650110139	5365.84482748126	5524.2717654308
gene-LOC117902413	2737.83291134831	2330.03685490744	2708.93547936005	3029.02296112707	3444.3972899616	3432.52976999223
gene-LOC117902411	972.460406800702	722.256079727841	922.226937487464	1222.49440863733	1055.63062286609	1255.98742338722
gene-LOC117902412	2154.57970864559	1489.71081578603	2329.34483381963	2765.26560583888	2164.54228663394	1916.48793636129
gene-LOC117900586	2.23041377706583	1.8448431155245	0.849196075034497	2.09331234355707	4.44008674181321	2.8266783722143
gene-LOC117901359	3.34562066559875	5.53452934657349	1.69839215006899	3.1399685153356	3.33006505635991	3.76890449628573
gene-LOC117902642	198.506826158859	245.364134364758	146.910920980968	137.111958502988	194.253794954328	333.548047921287
gene-LOC117902643	645.704788460558	495.340376518328	535.842723346768	680.326511656046	475.089281374013	486.188680020859
gene-LOC117902640	1834.51533163665	2378.00277591108	2090.72073673493	3055.18936542154	2186.74272034301	2312.22290847129
gene-LOC117902646	1556.82881639195	1108.75071243022	1345.12658285464	1684.06978039166	1571.79070660188	1463.27717068293
gene-LOC117902644	1072.82902676867	958.395998514977	1221.14395589961	1331.34665050229	1204.37352871683	1239.969579278
gene-LOC117902645	901.087165934596	683.514374301827	1135.37515232112	988.043426158935	974.599039827999	899.825948488217
gene-LOC117901789	545.336168492596	556.220199330636	616.516350475045	697.073010404503	730.394269028273	815.96782344586
gene-LOC117901557	1034.91199255855	979.611694343508	1464.86322943451	1461.13201580283	1360.88658636575	1329.48106106479
gene-LOC117901556	662.432891788552	591.272218525602	671.714095352287	826.858375705041	893.567456789908	829.15898918286
gene-LOC117901220	1488.80119619144	1324.59735694659	1593.94103283975	1418.21911275991	1096.70142522786	1423.70367347193
gene-LOC117901360	8.92165510826332	6.45695090433574	5.09517645020698	1.04665617177853	5.55010842726651	4.71113062035716
