C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117891012	1667.69257449692	2006.43275683473	2086.17258536681	1955.70971768601	2875.67069538727	1885.42394490147
gene-LOC117891011	1571.68023604028	1500.61820964526	1396.01810054918	1714.47680096703	1795.20565683634	1579.62252207069
gene-LOC117892403	479.018079908691	628.850518127447	583.33239460307	452.311718848085	519.811358753025	625.311185305688
gene-LOC117892402	35862.6956383055	37248.3515093517	34346.4438301657	25951.4925621753	26701.5956176598	28430.0419342777
gene-LOC117890906	3151.70937107679	3329.3323417918	3319.86299980562	3119.65854085508	3393.62558500189	3311.09126789184
gene-LOC117892677	2006.86659621876	1990.65891440678	1504.93474155227	1068.31720261262	1078.60856941253	1323.3820194918
gene-LOC117892678	14811.9904316864	14602.3717302972	13907.8172357788	15417.3680167362	15138.5775891126	14687.9586848616
gene-LOC117890669	4655.5548027727	4498.6998604502	4659.32822906474	4957.33643857501	4599.40229039507	4687.19767063033
gene-LOC117890815	5442.43853316737	5102.31223069293	4720.07020193184	4412.83928369503	4543.70821624296	4458.37384733971
gene-LOC117890816	101.230400329288	88.3335175964976	126.720322705514	85.2930669827818	97.4646297661921	86.4679885245639
gene-LOC117890817	888.114130723956	891.747891926547	947.784231805706	1004.56278890832	974.646297661921	1086.12229488172
gene-LOC117891087	835.933511997519	768.711920988568	672.350803115208	753.852864746809	769.506457868317	685.416982206909
gene-LOC117892524	6.26167424717243	8.4127159615712	9.42547854834404	9.47700744253131	1.85646913840366	6.32692598960224
gene-LOC117890259	624.080199968185	620.437802165876	578.096017631768	514.343040290108	483.610210554153	470.301498560433
gene-LOC117891431	1967.20932598667	2011.69070431071	1933.27037780479	2619.96178479434	2499.73569486053	2202.82473204651
gene-LOC117890474	1815.88553168	1815.04346870899	1658.88422450855	1833.37016706424	1468.46708847729	1754.66747444969
gene-LOC117890477	508.239226395495	484.78275728554	518.401320158922	804.684086484022	594.998358858373	564.150900739533
gene-LOC117890472	4967.59490275679	6026.65939697057	5533.80318327221	4489.51688936642	4828.67622898792	5335.70758456456
gene-LOC117890475	2227.06880724433	1861.31340649763	1929.08127622775	2150.41914332347	2000.34549662994	2254.49462762826
gene-LOC117890473	2102.87893467541	3690.02753864417	3985.93015055527	2090.97246027486	3518.00901727493	4179.98910379721
gene-LOC117890476	37465.6842455817	32685.5046896945	41792.5718833575	45457.7585172981	39755.3583643452	43451.2187212583
gene-LOC117890471	5358.94954320507	5791.10335004657	5370.42822176758	3950.18901127328	4294.94135169687	4620.7649477395
gene-LOC117892561	1551.85160092423	1748.79333051161	1519.59659707191	926.162090974651	1019.20155698361	1247.45890761658
gene-LOC117892564	0	0	0	0	0	0
gene-LOC117892560	2219.76352062263	2623.71579051502	1808.6446058878	882.223238286551	856.760507373289	1056.59664026357
gene-LOC117892562	0	0	0	0	0	0
gene-LOC117892563	0	0	0	0	0	0
gene-LOC117890967	12.5233484943449	8.4127159615712	11.5200293368649	8.6154613113921	11.138814830422	5.27243832466853
gene-LOC117892525	0	0	0	0	0	1.05448766493371
gene-LOC117890673	654.344958829519	924.347166277635	527.826798707266	1587.82951968956	459.476111754906	711.779173830252
gene-LOC117890435	6.26167424717243	2.1031789903928	5.23637697130225	5.16927678683526	7.42587655361464	3.16346299480112
gene-LOC117892544	0	2.1031789903928	3.14182618278135	0.86154613113921	0	0
gene-LOC117890960	66.7911919698392	131.44868689955	24.0873340679903	581.543638518967	24.1340987992476	80.1410625349617
gene-LOC117890958	3.13083712358621	10.515894951964	9.42547854834404	10.3385535736705	11.138814830422	1.05448766493371
gene-LOC117890959	101.230400329288	217.679025505655	26.1818848565112	674.590620682001	30.6317407836604	113.88466781284
gene-LOC117890877	3.13083712358621	0	0	1.72309226227842	1.85646913840366	1.05448766493371
gene-LOC117890996	1.04361237452874	0	0	0.86154613113921	0	0
gene-LOC117890994	2712.34856140019	8383.2714557057	5678.32718768015	5623.31159794562	13342.4436977071	5714.26865627576
gene-LOC117892139	3025.43227375881	2423.9137864277	1206.46125418804	4407.6700069082	2846.89542374201	899.477978188452
gene-LOC117892138	2594.42036307844	2755.16447741457	2420.2534361359	2205.55809571638	2306.66290446655	2470.66459893967
gene-LOC117892141	275.513666875587	278.671216227046	254.487920805289	215.386532784802	250.623333684494	208.788557656874
gene-LOC117892140	568.768744118162	623.592570651465	778.125617935514	948.56229038427	806.63584063639	952.202361435137
gene-LOC117892137	2369.00009018023	2264.07218315785	2527.07552635046	2140.0805897498	2677.02849757808	2934.63917151051
gene-LOC117892143	879.765231727726	883.335175964976	938.358753257362	1020.93216539996	1147.29792753346	1249.56788294644
gene-LOC117889894	4512.57990746226	3265.18538258482	3236.08096826479	4738.50372126566	4126.00266010213	3435.52081235402
gene-LOC117889893	932.989462828692	858.097028080262	691.201760211896	553.974162322512	597.783062565978	602.112456677146
gene-LOC117892437	1541.41547717895	1332.36389041384	1718.5789219814	1572.32168932906	1541.79761944424	1919.16755017935
gene-LOC117892552	84.5326023368278	0	107.869365608826	90.462343769617	0	0
gene-LOC117891271	1380.69917150152	2330.32232135522	1760.46993775181	473.850372126566	828.913470297234	1082.95883188692
gene-LOC117891270	5920.41300070153	6549.29937608318	5566.26872049429	3574.55489809658	3951.49456109219	4678.76176931086
gene-LOC117891274	156.541856179311	177.718624688192	220.975108188955	112.862543179237	192.144555824779	184.535341363399
gene-LOC117891273	0	0	0	0	0	0
gene-LOC117891269	1215.80841632598	1607.8803381553	1778.27361945424	928.746729368068	1037.76624836765	1343.41728512554
gene-LOC117891272	0	0	0	0	0.92823456920183	0
gene-LOC117890688	11166.6524074575	12025.977467066	10559.6778003281	9569.19287856321	11260.4135589874	12175.1145793246
gene-LOC117891466	51.1370063519081	65.1985487021768	30.370986433553	22.4001994096195	39.9140864756787	34.7980929428123
gene-LOC117891239	1.04361237452874	5.257947475982	0	6.03082291797447	1.85646913840366	0
gene-LOC117892557	8.3488989962299	1.0515894951964	6.28365236556269	10.3385535736705	2.78470370760549	0
gene-LOC117891666	2102.87893467541	2238.83403527313	2013.91058316284	1275.08827408603	1371.0024587111	1426.72181065531
gene-LOC117891663	9295.45541992747	10128.9100177317	9209.73981712639	6785.53732885242	7257.86609658911	7651.36249675898
gene-LOC117891664	9.39251137075864	10.515894951964	7.33092775982314	6.89236904911368	8.35411112281647	3.16346299480112
gene-LOC117891667	3128.74989883716	2847.70435299185	2878.96005882197	3261.81365249305	3511.51137529052	3321.63614454118
gene-LOC117891668	8484.56860491864	7911.10777236251	9180.4161060871	10334.2458430148	10007.2968905649	9687.57817774596
gene-LOC117889973	687.740554814438	603.612370242733	705.863615731543	824.499647500224	816.84642089761	736.032390123727
gene-LOC117889971	1759.53046345545	1782.4441943579	1574.05491757345	1784.2620375893	1828.6221013276	1770.48478942369
gene-LOC117889972	13.5669608688736	16.8254319231424	33.5128126163344	11.2000997048097	10.2105802612201	16.8718026389393
gene-LOC117889974	964.297834064554	909.624913344886	1414.86905764587	1403.45864762577	1181.64260659393	1480.50068156692
gene-LOC117890132	29.2211464868047	44.1667587982488	9.42547854834404	24.1232916718979	26.9188025068531	6.32692598960224
gene-LOC117890120	8965.67390957639	12197.386554783	8767.78960074848	6211.7476055137	8185.17243122173	8785.99122422764
gene-LOC117890131	194.111901662345	327.04433300608	457.659347291816	162.832218785311	328.595037497448	600.003481347279
gene-LOC117890126	4484.40237334999	4797.35127708598	5141.07491042454	4744.53454418363	5362.41110627897	6016.90661611173
gene-LOC117890125	3500.27590416939	4028.63935609741	3402.5977559522	3080.02741882268	3375.06089361785	3442.90222600855
gene-LOC117890130	422.663011684139	454.286661924845	489.07760911963	335.141445013153	375.935000526741	457.647646581229
gene-LOC117890124	3035.8683975041	3140.04623265645	2957.50571339151	2573.43829371282	2715.08611491535	2736.39549050297
gene-LOC117890123	4747.39269173123	5939.37746886927	5382.99552649871	2893.07190836547	3319.36681946574	4515.31618124613
gene-LOC117890129	224.376660523679	294.445058654992	330.939024586302	220.555809571638	197.71396323999	255.186014913957
gene-LOC117890128	0	0	0	0	0	0
gene-LOC117890127	1980.77628685554	2037.98044169062	2135.39452889706	2276.20487846979	1958.57494101586	2294.56515889575
gene-LOC117890121	1530.97935343366	1844.48797457448	1924.89217465071	1280.25755087287	1313.45191542059	1576.45905907589
gene-LOC117890266	80.3581528387128	69.4049066829624	74.3565529924919	84.4315208516426	84.4693457973665	63.2692598960224
gene-LOC117890564	3819.62129077518	2965.48237645385	2820.31263674339	3441.01524777	3243.25158479119	3389.12335509693
gene-LOC117890563	1802.31857081113	1736.17425656926	1578.2440191505	1904.01694981765	1993.84785464553	1909.67716119494
gene-LOC117892528	4832.96890644258	4693.24391706153	4734.73205745149	4453.33195185858	4466.6647469992	4900.20417894693
gene-LOC117892529	2764.52918012663	2660.52142284689	2268.39850396813	2594.9769469913	2598.12855919592	2434.81201833193
gene-LOC117892533	874.547169855082	736.11264663748	722.62002203971	1194.96448389008	989.49805076915	692.798395861445
gene-LOC117892537	496.759490275679	510.020905170254	345.600880105948	365.295559603025	413.064383294814	431.285454957886
gene-LOC117892540	0	0	0	0	0	0
gene-LOC117892535	1559.15688754593	1377.58223870728	1274.53415481497	1671.39949441007	1463.82591563129	1181.02618472575
gene-LOC117892441	0	0	0	0	0	0
gene-LOC117892541	0	0	0	0	0	0
gene-LOC117892527	1590.4652587818	1809.785521233	1354.12708477876	1110.53296303844	1171.43202633271	1078.74088122718
gene-LOC117892531	14996.709821978	15927.3744942447	13584.2091389523	13965.6627857666	16094.6591953905	14372.6668730464
gene-LOC117892542	513.457288268139	431.151693030524	478.604855177025	453.173264979224	426.987901832842	481.900862874704
gene-LOC117892534	1758.48685108092	1565.81675834744	1658.88422450855	2047.8951537179	1992.91962007633	1867.49765459759
gene-LOC117892536	252.554194635955	194.544056611334	428.335636252524	351.510821504798	373.150296819136	412.304676989079
gene-LOC117892532	1158.4097357269	971.668693561473	981.297044422041	1350.04278749514	1088.81914967375	1125.13833848426
gene-LOC117892539	707.569189930484	620.437802165876	673.398078509469	699.575458485039	582.931309458749	705.45224784065
gene-LOC117892530	0	0	0	0	0	0
gene-LOC117892526	2553.71948047182	3966.59557588082	3670.70025688287	1859.21655099842	2291.81115135932	3098.08475957523
gene-LOC117892543	0	0	0	0	0	0
gene-LOC117889873	1221.02647819862	1246.13355180773	1297.5742134887	980.439497236421	1024.77096439882	1144.11911645307
gene-LOC117889872	6256.45618529978	7413.70594113462	6094.09551920155	4804.84277336337	5345.70288403334	5416.90313476445
gene-LOC117891975	1139.62471298538	947.482135171956	1089.16641003087	1300.07311188907	1224.34139677721	1259.05827193085
gene-LOC117891974	291.167852493518	318.631617044509	290.095284210144	215.386532784802	181.005740994357	275.221280547697
gene-LOC117891972	12449.2520157533	13969.314854189	13192.5281414989	6834.64545832735	7066.64977533353	9518.86015135657
gene-LOC117890101	2203.06572263017	1847.64274306007	1943.74313174739	2389.92896778017	2553.57329987423	2710.03329887963
gene-LOC117890425	2670.60406641904	2604.78717960148	2756.4288376935	3124.82781764191	3582.05720254986	3189.82518642446
gene-LOC117890424	349.610145467127	373.314270794722	318.371719855177	274.833215833408	241.340987992476	278.384743542499
gene-LOC117890334	4029.38737805546	3445.00718626341	3158.58258908951	4526.56337300541	4220.68258616072	3727.61389554065
gene-LOC117890333	80.3581528387128	153.532066298674	114.153017974389	127.508827408603	126.239901411449	155.009686745255
gene-LOC117890335	9802.65103394843	10099.4655118662	11532.5966415961	11918.6291781798	13670.1105006353	13325.5606217673
gene-LOC117890878	6719.82007959054	5635.46810475751	7355.01509389113	7034.52416075165	6337.05740394089	7171.57060921414
gene-LOC117890594	3.13083712358621	6.3095369711784	5.23637697130225	0.86154613113921	4.64117284600915	7.38141365453595
gene-LOC117890949	4619.02836966419	4926.69678499513	3939.85003320781	3573.69335196544	4118.57678354852	3976.47298446501
gene-LOC117890950	508.239226395495	577.322632862823	469.179376628681	383.388028356948	378.719704234347	418.631602978682
gene-LOC117890953	524.937024387955	514.227263151039	491.172159908151	568.620446551879	620.060692226822	572.586802059003
gene-LOC117890952	900.637479218301	742.422183608658	578.096017631768	935.639098417182	699.88886517818	601.057969012213
gene-LOC117890955	671.042756821978	607.818728223519	624.176134979228	765.914510582758	854.904038234885	700.179809515981
gene-LOC117890957	1066.57184676837	966.410746085491	929.980550103279	1169.11809995591	1037.76624836765	1067.14151691291
gene-LOC117890948	10607.2761747101	11357.1665481211	9950.16352086853	8649.92315663767	9599.80191468532	9922.72892702618
gene-LOC117890951	5410.08654955698	5530.30915523787	4271.83633318837	3709.81764068544	3425.18556035475	3492.46314626044
gene-LOC117890956	2528.67278348313	2730.97791902505	2288.29673645908	2372.69804515738	2439.40044786241	2552.9146368045
gene-LOC117890954	1493.40930795062	1207.22474048547	1088.11913463661	1228.56478300451	1448.97416252406	1312.83714284246
gene-LOC117890063	958.036159817381	1432.2648924575	1190.75212327413	752.12977248453	1060.97211259769	936.385046461132
gene-LOC117890448	6752.17206320093	7068.7845867102	6888.97754344523	7076.73992117747	7176.18145449934	7049.25004008183
gene-LOC117890836	6870.10026152268	6084.49681920637	5875.21496180112	8232.93482916629	7712.701035498	6670.68896837063
gene-LOC117890834	1624.90446714124	1649.94391796315	1548.9203081112	1670.53794827893	1730.22923699221	1619.69305333817
gene-LOC117890915	30613.325394426	34606.7586974183	30247.4079370303	15638.7853724389	16275.6649363849	21289.0514673466
gene-LOC117890918	2304.29612295945	3066.4349679927	3936.70820702503	4692.84177631528	4240.17551211396	3218.29635337767
gene-LOC117890920	12.5233484943449	9.4643054567676	9.42547854834404	5.16927678683526	1.85646913840366	7.38141365453595
gene-LOC117890916	2508.84414836709	2576.39426323118	2443.29349480963	2460.57575053358	2279.74410195969	2159.59073778423
gene-LOC117890921	1871.19698753003	2271.43330962422	2262.11485160257	2343.40547669865	2634.32970739479	3015.8347217104
gene-LOC117890922	0	0	0	0	0	0
gene-LOC117890919	1056.13572302308	992.700483465401	975.013392056478	1207.02612972603	1087.89091510454	1076.63190589731
gene-LOC117890274	25.0466969886897	30.4960953606956	25.1346094622508	49.9696756060742	59.4070124289171	50.6154079168179
gene-LOC117890593	202.460800658575	219.782204496048	195.840498726704	109.41635865468	82.6128766589628	131.810958116713
gene-LOC117891074	2795.83755136249	2735.18427700584	2311.33679513281	2634.6080690237	3020.47528818275	2540.2607848253
gene-LOC117890914	3136.05518545886	2635.28327496218	2867.44002948511	3179.96677003482	3551.4254617662	2985.25457942732
gene-LOC117890912	28.1775341122759	22.0833793991244	20.945507885209	24.9848378030371	27.8470370760549	30.5801422830775
gene-LOC117890913	67956.9069921878	59244.4489803748	63669.107594064	73994.7510190222	71436.9324457728	66763.8320176127
gene-LOC117890639	1159.45334810143	1006.37114690295	906.940491429549	1390.53545565868	1203.92023625477	1160.99091909201
gene-LOC117890641	308.909262860506	246.071941875958	433.572013223826	487.635110224793	343.446790604677	361.689269072261
gene-LOC117890640	1342.08551364396	1339.72501688021	1245.21044377567	1593.86034260754	1480.53413787692	1536.38852780841
gene-LOC117890897	5295.28918835882	4972.96672278377	5048.91467572962	5136.53803385197	4922.4279204773	4914.96700625601
gene-LOC117891792	926.727788581519	952.740082647938	774.983791752732	879.638599893133	814.061717190005	805.628576009352
gene-LOC117891795	2854.2798443361	3109.55013729575	2871.62913106215	3245.4442760014	3710.15357309971	3312.14575555677
