C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W
gene-LOC117896571	187.361884981473	147.530305743412	191.034677157818	215.117557427837	140.462711326477	217.675657672714
gene-LOC117898246	9.18440612654282	10.3894581509445	6.19571925917247	13.4448473392398	14.8834661008188	13.3480356120061
gene-LOC117897463	39.4929463441341	43.635724233967	35.1090758019773	45.5056371481963	34.4180153581434	23.6157553135492
gene-LOC117897461	439.014612848747	330.384769200036	386.199833821751	636.044701048653	427.89965039854	416.869419882651
gene-LOC117897459	664.032562949046	742.846257792534	915.933830480997	802.553964250007	839.055401433659	780.346697317278
gene-LOC117897462	21.1241340910485	14.5452414113223	44.4026546907361	51.7109513047685	39.0690985146493	22.5889833433949
gene-LOC117896613	1372.1502753055	1259.20232789448	1222.62193381003	926.660247381452	1079.98150894066	1299.89331421536
gene-LOC117896612	26.6347777669742	31.1683744528336	22.7176372836324	19.650161495812	33.4877987268423	21.5622113732406
gene-LOC117899123	12.8581685771599	11.428403966039	8.26095901222996	11.3764092870491	7.44173305040939	5.13385985077156
gene-LOC117896614	2145.4772711604	2289.83657646817	2582.58231119839	2339.40343702773	2841.81180862509	3154.24349231405
gene-LOC117896611	919.359053266936	811.416681588768	826.095901222996	735.329727553808	776.730887136481	749.543538212648
gene-LOC117898491	2488.05561968045	2478.92471481537	2577.41921181575	2907.18968235409	2389.72652581272	2484.78816777344
gene-LOC117898494	2796.65166553229	2787.49162189842	2325.45996194273	2063.26695706026	2518.09642093228	2455.01178063896
gene-LOC117898495	12790.2039718235	14019.5348288846	11033.5433807096	8596.42854490472	12875.1283938396	11695.9595120278
gene-LOC117898492	3749.07458085478	3561.50625414379	3328.13386205215	3359.14339675776	3650.17006122581	3388.34750150923
gene-LOC117898496	926.70657816817	914.272317283119	861.204977024974	669.139709883705	876.264066685706	795.748276869592
gene-LOC117898497	6711.04555666484	7089.76624220455	6748.17089311535	6053.2839597362	7670.56634170948	6831.11391743664
gene-LOC117898493	1418.07230593821	1423.3557666794	1341.37321961084	2074.64336634731	1254.86223562528	1418.99886275326
gene-LOC117898563	5828.42412790407	6851.84765054792	5972.67336584226	5590.98805507157	7701.26349054242	6798.25721439171
gene-LOC117898566	534.532436564792	558.952848520816	577.234510979569	546.067645778356	453.945716074973	424.056823673731
gene-LOC117898565	904.664003464468	1118.94464285673	963.43434480132	756.014108075716	979.518112760136	1137.66334293098
gene-LOC117898562	1805.65424447832	1858.67406320398	1845.29171935687	1631.99762317849	1514.39267575831	1841.00214248668
gene-LOC117898564	1261.93740178698	1478.41989487941	1370.28657615365	849.093820424299	1386.02278063875	1488.81935672375
gene-LOC117898561	8448.73519580674	7843.00195814803	8599.65833173139	7890.05695008158	7363.5948533801	8034.4906664575
gene-LOC117897944	7030.66288986853	6138.09187557803	7220.07817668899	10583.1632940339	6127.33695038083	6532.32327412174
gene-LOC117897946	1595.33134418049	1397.38212130204	1814.31312306101	2096.36196589532	1519.04375891482	1605.87136132135
gene-LOC117897943	0	0	0	0	0	0
gene-LOC117897507	263.592455831779	248.308049807574	261.252828761773	328.881650298328	226.972858037487	252.585904657961
gene-LOC117899818	0	0	0	0	0	0
gene-LOC117899819	0	0	0	0	0	0
gene-LOC117899821	0	0	0	0	0	0
gene-LOC117896958	1201.3203213518	1091.93205166427	2665.19190132069	271.999603863082	251.158490451317	256.692992538578
gene-LOC117899822	63.3724022731454	88.3103942830285	85.7074497518859	47.574075200387	97.6727462866233	74.9543538212648
gene-LOC117899816	300.33008033795	392.721518105703	369.677915797291	411.619172385957	357.203186419651	391.200120628793
gene-LOC117896607	4736.39823945813	5080.44503581188	4763.4754904271	5397.58909719174	4539.45716074973	4926.45191280039
gene-LOC117896608	0	0	0	1.03421902609537	0.930216631301174	0
gene-LOC117896609	0.918440612654282	1.03894581509445	0	0	0.930216631301174	0
gene-LOC117896456	3611.30848895664	4240.97681721556	3106.12058859847	2262.87122909667	3882.7242190511	3011.5221884626
gene-LOC117899477	2852.6765429042	2659.7012866418	2866.5527772438	3551.5081356115	2655.76848236485	2692.19610574461
gene-LOC117899475	102.86534861728	110.128256400012	87.7726895049434	84.8059601398204	80.9288469232022	67.7669500301846
gene-LOC117899474	7256.59928058148	7355.73637086873	7025.94563990158	5646.83588248072	6715.23386136318	6983.07616901948
gene-LOC117899480	1767.99817935949	1849.32355086813	1567.51697257064	1023.87683583442	1781.36484894175	1706.49501439647
gene-LOC117899476	315.025130140419	291.943774041541	426.472009006372	449.885276351486	220.461341618378	376.825313046633
gene-LOC117899479	25.7163371543199	35.3241577132114	23.7502571601611	42.4029800699102	29.7669322016376	50.3118265375613
gene-LOC117897375	722.81276215892	683.62634633215	704.246755792605	1211.07047955768	560.920628674608	734.141958660334
gene-LOC117896428	2532.14076908786	2105.94316719646	2445.24386762007	2307.34264721877	1874.38651207187	2259.92510630964
gene-LOC117896427	1362.0474285663	1444.13468298129	1720.34471429689	1691.98232669203	1464.16097766805	1651.04932800814
gene-LOC117897271	2854.51342412951	2973.46292280033	2979.10834378543	2781.01496117045	2851.1139749381	2986.8796611789
gene-LOC117897272	1272.95868913883	1292.4485939775	1162.72998097137	610.189225396269	1432.53361220381	1125.34207928913
gene-LOC117896197	1790.95919467585	1804.64888081907	1624.31106577972	1572.01291966496	1600.90282246932	1628.46034466474
gene-LOC117896198	7246.49643384228	6041.46991477424	9186.18642159972	12032.1041495935	7073.36726441413	8266.54113171237
gene-LOC117896202	33.9823026682084	43.635724233967	12.3914385183449	29.9923517567657	25.1158490451317	25.6692992538578
gene-LOC117896200	3102.49238954616	2824.89367124182	2992.5324021803	4357.1647569398	2580.42093522946	2932.46074676072
gene-LOC117896201	472.078474904301	461.291941901937	496.690160610327	773.595831519337	522.78174679126	624.277357853822
gene-LOC117896206	1029.57192678545	1059.72473139634	1143.11020331732	1261.74721183635	1372.99974780053	1468.28391732067
gene-LOC117896205	1836.88122530856	1640.49544203414	1385.77587430158	1628.89496610021	2305.07681236431	1841.00214248668
gene-LOC117899124	0.918440612654282	0	2.06523975305749	6.20531415657222	2.79064989390352	1.02677197015431
gene-LOC117896203	2822.36800268661	2924.63246949089	2512.36415959444	1969.15302568559	2396.23804223182	2233.22903508563
gene-LOC117899126	0.918440612654282	0	0	1.03421902609537	2.79064989390352	1.02677197015431
gene-LOC117897211	0.918440612654282	9.35051233585008	2.06523975305749	3.10265707828611	4.65108315650587	24.6425272837035
gene-LOC117899150	884.458309986073	2362.56278352479	387.23245369828	723.953318266759	1759.96986642182	315.218994837374
gene-LOC117899151	110.212873518514	112.206148030201	144.566782714024	109.627216766109	184.182892997633	225.889833433949
gene-LOC117897254	285.635030535482	253.502778883047	309.785962958624	446.7826192732	265.111739920835	206.381166001017
gene-LOC117897253	746.692218087931	610.900139275538	723.866533446651	1189.35188000968	658.593374961231	562.671039644563
gene-LOC117898142	3156.68038569277	3932.40991013251	4028.25013833864	3703.53833244752	4019.46606385237	4097.84693288586
gene-LOC117897095	9.18440612654282	9.35051233585008	14.4566782714024	18.6159424697167	4.65108315650587	8.2141757612345
gene-LOC117897088	2623.06638974063	2946.45033160787	2399.8085930528	1885.38128457186	2858.55570798851	2362.60230332507
gene-LOC117897091	31069.9274854817	22864.0805527836	30376.5789078461	34621.5161175686	20404.3018075913	25307.8755203635
gene-LOC117897092	568.514739233	450.902483750993	469.842043820579	869.778200946207	520.921313528658	420.976507763268
gene-LOC117897089	1795.55139773912	1602.05444687565	1703.82279627243	2079.81446147779	1642.76257087787	1634.62097648567
gene-LOC117897090	8612.2176248592	6921.45702015925	7818.99770507566	12272.0429636477	6798.95335818028	6909.14858716837
gene-LOC117897099	58.780199209874	85.1935568377452	72.2833913570122	76.5322079310574	95.812313024021	86.2488454929623
gene-LOC117897096	774.24543646756	939.207016845386	822.99804159341	620.531415657222	909.751865412548	823.471120063759
gene-LOC117897094	3831.73423599366	4718.89189215901	3300.25312538587	2502.8100431508	4075.27906173044	3187.10019535899
gene-LOC117897097	419.727359983007	353.241577132114	349.025518266716	230.630842819268	379.528385570879	376.825313046633
gene-LOC117897093	5189.18946149669	5581.2169186874	4929.72729054823	3600.11642983798	5291.07219884108	5071.22676059215
gene-LOC117896438	125.826363933637	145.452414113223	134.240583948737	157.201291966496	195.345492573247	136.560672030524
gene-LOC117899156	0	0	2.06523975305749	0	0	0
gene-LOC117899164	0.918440612654282	2.07789163018891	5.16309938264373	0	1.86043326260235	7.18740379108019
gene-LOC117898809	85.4149769768482	61.2978030905727	111.522946665105	215.117557427837	78.1381970292986	122.185864448363
gene-LOC117898806	3133.71937037641	2574.50772980406	3138.13180477086	3285.71384590499	2390.65674244402	2897.55049977547
gene-LOC117898811	1021.30596127156	1198.943470619	994.412941097182	660.865957674942	1226.02552005495	1175.65390582669
gene-LOC117898807	724.649643384228	730.378908011401	632.995984312121	611.223444422364	694.871823581977	705.392343496013
gene-LOC117898810	1509.91636720364	1281.02019001146	1637.73512417459	2306.30842819268	1279.04786803911	1540.15795523147
gene-LOC117899165	4.59220306327141	3.11683744528336	0	2.06843805219074	2.79064989390352	0
gene-LOC117898333	22.961015316357	5.19472907547227	19.6197776540462	38.2661039655287	14.8834661008188	31.8299310747837
gene-LOC117899626	4150.4331285847	4298.11883704575	3693.68129834332	2865.82092131027	3507.84691663673	3547.49715688315
gene-LOC117899633	1560.43060089962	1526.21140237375	1488.00524207792	1097.30638668719	1294.86155077123	1347.12482484246
gene-LOC117899632	768.734792791634	790.637765286879	659.844101101868	461.261685638535	734.871138727928	660.214376809223
gene-LOC117899630	55742.9161038263	62404.2803836483	54872.387618861	35393.0435110358	57138.5565776746	57462.266537716
gene-LOC117899628	2834.30773065111	3242.54988890979	2808.72606415819	1890.55237970234	3296.68774133136	2696.30319362523
gene-LOC117899629	1581.55473499067	1564.65239753225	1294.90532516705	1055.93762564337	1351.60476528061	1253.68857555842
gene-LOC117896963	1702.78889586104	1979.19177775493	1739.96449195094	1339.3136387935	2131.12630231099	1635.64774845582
gene-LOC117896962	3396.39338559553	3203.0699479362	3090.63129045054	2520.39176659442	2959.01910416904	2798.98039064066
gene-LOC117897305	1436.4411181913	1393.22633804166	1728.60567330912	1704.39295500517	1306.95436697815	1480.60518096252
gene-LOC117896224	3634.26950427299	3207.22573119658	4033.41323772128	5350.01502199135	3485.5217174855	3912.00120628793
gene-LOC117896225	0	2.07789163018891	2.06523975305749	10.3421902609537	7.44173305040939	1.02677197015431
gene-LOC117899523	860.578854057062	869.597647234057	960.336485171733	448.851057325391	1234.39746973666	779.319925347123
gene-LOC117899520	3924.49673787175	3348.52236204942	4191.40407883018	4682.94375015984	3654.82114438231	3651.20112586874
gene-LOC117899522	3.67376245061713	16.6231330415113	7.22833913570122	12.4106283131444	9.30216631301174	6.16063182092588
gene-LOC117899521	2.75532183796285	7.27262070566117	6.19571925917247	12.4106283131444	3.7208665252047	15.4015795523147
gene-LOC117897484	1521.85609516814	1893.99822091719	1572.68007195328	899.770552702972	1548.81069111646	1460.06974155943
gene-LOC117897483	2509.1797537715	2652.42866593614	2466.92888502717	1637.16871830897	2394.37760896922	2472.46690413159
gene-LOC117897139	1648.60089971444	1698.67640767943	1261.86148911813	1074.55356811309	1576.71719005549	1420.02563472341
gene-LOC117897132	1716.56550505085	1330.88958913599	1541.70147565742	2171.85995480028	1268.8154850948	1417.97209078311
gene-LOC117897135	651.174394371886	516.356070101943	637.126463818236	1344.48473392398	542.316296048585	650.973429077834
gene-LOC117897138	2375.08742432397	2389.57537471724	1947.52108713321	1454.11195069009	2020.43052318615	1977.56281451721
gene-LOC117897130	8989.69671666011	9241.42302526516	9055.04369728057	8269.61533265858	9391.46710961665	9425.76668601659
gene-LOC117897142	4333.2028105029	4505.90800006464	3899.17265377254	3756.28350277839	4385.97141658504	4204.63121778191
gene-LOC117897133	42.248268182097	40.5188867886837	60.924572715196	109.627216766109	57.6734311406728	59.5527742689501
gene-LOC117897137	3890.51443520354	4194.22425553631	3195.95851785647	2092.22508979093	3530.17211578796	3172.72538777683
gene-LOC117897136	7931.65313088238	8207.67193924618	6966.05368706292	5590.98805507157	7406.38481841995	7048.78957510936
gene-LOC117897492	2623.06638974063	2918.39879460032	2373.99309613959	1440.66710335085	2675.30303162218	2397.51255031032
gene-LOC117897494	2813.18359656007	3005.67024306825	2873.7811163795	2071.54070926903	2957.15867090643	3074.15527864201
gene-LOC117896283	3234.74783776838	3882.54051100797	2728.18171378895	2304.23999014049	2810.18444316085	2683.98192998337
gene-LOC117896282	597.904838837937	550.64128200006	482.233482338924	520.212170125971	481.852215014008	442.538719136509
gene-LOC117896281	20693.3854437136	23527.966928629	18424.0038370259	13403.478578196	20504.7652037718	18616.4025908678
gene-LOC117896284	295.737877274679	319.995311049092	296.36190456375	150.995977809924	312.552788117195	279.281975881973
gene-LOC117896989	58.780199209874	36.3631035283059	43.3700348142073	50.6767322786731	70.6964639788892	66.7401780600303
gene-LOC117896832	11.0212873518514	12.4673497811334	16.5219180244599	9.30797123485833	19.5345492573247	10.2677197015431
gene-LOC117897778	956.096677773107	1007.77744064162	965.499584554377	1117.9907672091	1133.93407355613	1066.81607699033
gene-LOC117896802	260.837133993816	286.749044966069	358.319097155475	933.89978056412	260.460656764329	343.968610001695
gene-LOC117898211	1.83688122530856	1.03894581509445	2.06523975305749	8.27375220876296	1.86043326260235	0
gene-LOC117898210	0	0	0	0	0	0
gene-LOC117896568	0	0	0	0	0	0
gene-LOC117896810	166.237750890425	128.829281071712	208.589215058807	443.679962194914	148.834661008188	160.176427344073
gene-LOC117897323	19.2872528657399	21.8178621169835	22.7176372836324	35.1634468872426	20.4647658886258	40.0441068360182
gene-LOC117897322	24.7978965416656	19.7399704867946	34.0764559254486	24.8212566262889	32.5575820955411	41.0708788061725
gene-LOC117897405	60.6170804351826	29.0904828226447	19.6197776540462	87.9086172181065	37.208665252047	24.6425272837035
gene-LOC117899134	0	0	0	0	0	0
gene-LOC117899132	1886.47701839189	1998.93174824173	1909.31415170165	1368.27177152418	1780.43463231045	1661.31704770968
gene-LOC117899129	0	0	0	0	0	0
gene-LOC117899133	0	0	0	0	0	0
gene-LOC117899131	822.922788938237	873.753430494435	793.052065174077	631.907824944271	757.196337879156	768.025433675426
gene-LOC117899130	0	0	0	0	0	0
gene-LOC117899128	3688.4575004196	3924.09834361175	4201.73027759547	3359.14339675776	3772.95865655756	3764.14604258571
gene-LOC117899127	4709.76346169116	5132.3923265666	4471.24406536947	3240.2082087568	4439.9239812005	4441.81554288756
gene-LOC117896854	4737.31668007079	6285.62218132144	5510.05966115739	6892.03558989955	6925.46282003724	6295.13894901609
gene-LOC117896853	1673.3987962561	1991.65912753607	2078.66381145236	2289.76092377515	2009.26792361054	2564.87638144547
gene-LOC117898202	337.986145456776	339.735281535886	296.36190456375	295.786641463276	306.041271698086	360.396961524164
gene-LOC117898203	4162.3728565492	4464.35016746087	4128.41426636193	4643.64342716821	4005.51281438286	4639.98253312734
gene-LOC117898205	0	0	0	0	0	0
gene-LOC117898201	2130.78222135793	1624.91125480772	1920.67297034347	3461.5310803412	1497.64877639489	1736.27140153094
gene-LOC117898199	0	0	0	0	0	0
gene-LOC117898206	10093.6623330706	11085.5518470578	10557.5056176299	6220.82744196365	11062.1361794336	11773.9941817595
gene-LOC117898204	623.621175992257	626.484326501955	548.321154436764	468.501218821203	637.198392441304	615.036410122433
gene-LOC117898207	402.276988342575	344.930010611358	558.647353202051	1017.67152167784	369.296002626566	516.466300987619
gene-LOC117898200	0	0	0	0	0	0
gene-LOC117897079	0	0	0	0	0	0
gene-LOC117898283	8839.07245618481	8116.24470751787	8701.88769950774	5224.87451983381	6703.14104515626	7721.32521556043
